# filmdec_pos_rosetta records=54799
eid,slot,bitCursor,x,y,z,sighex
1073742355,531,683,34.0012,3.7693,0.5199,3e677f0ea00a7dd889cdb0488512000a
1073742340,516,82,20.3471,-1.4548,-2.5109,01e060fbf89be760d107a3001640dc88
1073742351,527,234,7.6328,5.8951,-1.9400,caccb40a4b7ceac1a21148002ab20900
1073742353,529,367,22.5998,2.8246,1.0488,42ca7be0af3226f6919c130688492000
1073742354,530,525,26.9116,10.1467,-0.8486,35859e9e128acc1a21348002ab20a9d4
1073742355,531,683,34.0012,3.7693,0.5199,3f277b0ea4987ed88dcdb0688512000a
1073742356,532,841,26.3450,28.3617,-2.1499,14f0ff797772c1a4078800210626e728
1073742355,531,683,34.0012,3.8110,0.4863,3f277b0ea4987ed88dcdb0688512000a
1073742340,516,146,20.3886,-1.4687,-2.5025,02050cfbf963e5611107a3001640dca8
1073742351,527,298,7.6604,5.9368,-1.9400,cbccb40a6ba4ebc2221148002ab208ff
1073742353,529,431,22.5859,2.7829,1.0488,42c27be0afc486ee93dc0b0888492000
1073742354,530,589,26.9530,10.1328,-0.8738,36aa9f1e138acc2221348002ab20a9d4
1073742355,531,747,34.0012,3.8110,0.4863,3fe7760ea9267fd891ce30888512000a
1073742356,532,905,26.3588,28.3617,-2.1415,42d9317ad778c224078800210626fd28
1073742355,531,747,34.0012,3.8527,0.4443,3fe7760ea9267fd891ce30888512000a
1073742340,516,217,20.4438,-1.4826,-2.4941,64045ca9f7f487c6c2a20f46002c81b9
1073742351,527,369,7.6881,5.9646,-1.9400,919a996813c3a9d58544229000556411
1073742353,529,502,22.5583,2.7551,1.0488,fc856cf7e160ad8dcd29b81615109240
1073742354,530,660,26.9945,10.1189,-0.8990,006f9c3e7c2715985442690005564153
1073742355,531,818,34.0012,3.8527,0.4443,a880cee21d5b6d02b12b9e61510a2400
1073742356,532,976,26.3864,28.3617,-2.1415,0aceb286f88efd85480f1000420c4e26
1073742355,531,818,34.0012,3.8805,0.4023,a880cee21d5b6d02b12b9e61510a2400
1073742340,516,269,20.4991,-1.4826,-2.4857,42ec9f7f657c2c3220f46002c81b9d19
1073742351,527,421,7.7157,6.0063,-1.9400,d996813e869d5864420899870c04e211
1073742353,529,607,22.5307,2.7134,1.0572,7be0b0e8c6de951c0b0c88492000aac8
1073742354,530,765,27.0359,10.1050,-0.9326,268b2c09b3c038f29f9e138acc322134
1073742355,531,923,34.0012,3.8805,0.4023,6b0eb24682d899d030c88512000aac82
1073742356,532,1081,26.4141,28.3617,-2.1331,62f7e3990c059e09537dc784c3240788
1073742355,531,923,34.0150,3.9222,0.3519,6b0eb24682d899d030c88512000aac82
1073742340,516,318,20.5544,-1.4965,-2.4857,11717bf4c34023c14fbfc1bdf61d107a
1073742351,527,470,7.7433,6.0480,-1.9400,4099cececc3a21044ab3ec9830c3a211
1073742353,529,677,22.5030,2.6856,1.0488,89ef82c5591b63c012c0d2ab8161d109
1073742354,530,864,27.0774,10.0911,-0.9577,36580742d3fbc2915987442690005564
1073742355,531,1022,34.0150,3.9222,0.3519,153b883cecc1d6db508b143a361d10a2
1073742356,532,1180,26.4417,28.3617,-2.1331,2180bbb82aafeaf1587480f1000420c4
1073742355,531,1022,34.0150,3.9639,0.3100,153b883cecc1d6db508b143a361d10a2
1073742340,516,82,20.6097,-1.4965,-2.4773,0212d0fafd1bdd621107a3001640dd28
1073742351,527,234,7.7710,6.0896,-1.9400,d1ccb4098f24ebc4221044ab3ec8830c
1073742353,529,435,22.4754,2.6439,1.0488,bc29a7be0b1e886e0f004ac310884920
1073742354,530,597,27.1327,10.0772,-0.9913,003b3aa01e148acc4221346002c82a77
1073742355,531,749,34.0150,3.9639,0.3100,10a9d843adb4a1588442890005564131
1073742356,532,882,26.4693,28.3756,-2.1331,bbf24c840386909dc07bc9621203c400
1073742355,531,749,34.0150,4.0055,0.2680,10a9d843adb4a1588442890005564131
1073742340,516,82,20.6511,-1.5104,-2.4773,01f2b8fafe23dc625107a3001640dd48
1073742351,527,234,7.7986,6.1313,-1.9400,d34cb4094a3cebc4a21044ab3ec8832c
1073742353,529,435,22.4616,2.6161,1.0488,ac28e7bd0b23146e0f004a8312884920
1073742354,530,597,27.1741,10.0633,-1.0165,003c5e203e158acc4a21348002ab20a9
1073742355,531,755,34.0150,4.0055,0.2680,dc43275b0ea2228758add4b128851200
1073742356,532,913,26.4970,28.3756,-2.1415,0784813f82a798c4a40786002109db49
1073742355,531,755,34.0150,4.0333,0.2176,dc43275b0ea2228758add4b128851200
1073742340,516,82,20.7064,-1.5243,-2.4689,01b26cfaff3bda629107a40015590375
1073742351,527,240,7.8263,6.1730,-1.9400,635332d0257273ae738f998a44208956
1073742353,529,466,22.4339,2.5745,1.0404,1653d8dc1e009486291092400155904d
1073742354,530,628,27.2156,10.0494,-1.0501,4a579360007b0340bc2b1598a4426900
1073742355,531,786,34.0150,4.0333,0.2176,1d3fa110b16bab62910a2400155904c7
1073742356,532,944,26.5108,28.3895,-2.1415,afcd321010c1c267058f318a480f0c00
1073742355,531,786,34.0150,4.0750,0.1672,1d3fa110b16bab62910a2400155904c7
1073742340,516,82,20.7617,-1.5521,-2.4605,019220f9805bd862d107a40015590375
1073742351,527,240,7.8401,6.2147,-1.9400,e35b32d0245ed3b2734f998b44208956
1073742353,529,466,22.4063,2.5467,1.0320,16618cdd1e0094062d1092400155904d
1073742354,530,628,27.2571,10.0355,-1.0837,5657735d807d4941bc2b1598b4426900
1073742355,531,786,34.0150,4.0750,0.1672,1d366512b173ad62d10a2300164131fb
1073742356,532,938,26.5384,28.4034,-2.1415,f3cc840459c08ec5a407880021062799
1073742355,531,786,34.0150,4.1167,0.1169,1d366512b173ad62d10a2300164131fb
1073742340,516,82,20.8032,-1.5659,-2.4521,013618fa8183d7631107a40015590376
1073742351,527,240,7.8677,6.2703,-1.9400,236132d024f1d3b2700f9d8c44208956
1073742353,529,466,22.3925,2.5050,1.0320,166f40de1e009386311092400155904d
1073742354,530,628,27.2985,10.0216,-1.1257,6657735b807f90423c2d1598c4426900
1073742355,531,786,34.0150,4.1167,0.1169,1d2d2d15b17bae63110a2400155904c8
1073742356,532,944,26.5523,28.4173,-2.1415,2fd1321012fbf21b056f318c480f0c00
1073742355,531,786,34.0012,4.1584,0.0665,1d2d2d15b17bae63110a2400155904c8
1073742340,516,82,20.8584,-1.5937,-2.4521,012820fb82c3d5635107a40015590376
1073742351,527,240,7.8815,6.3119,-1.9400,636732d0244c73b26ccfa18d44208956
1073742353,529,466,22.3648,2.4633,1.0236,167cf0de1e009306351092400155904d
1073742354,530,628,27.3538,10.0216,-1.1592,725753590081d742bc2d1598d4426900
1073742355,531,786,34.0012,4.1584,0.0665,1d288518b183af63510a2400155904c8
1073742356,532,944,26.5661,28.4312,-2.1415,6fd33210147dc1fb056f318d480f1000
1073742355,531,786,34.0012,4.2001,0.0077,1d288518b183af63510a2400155904c8
1073742340,516,82,20.8999,-1.6215,-2.4605,013eecfa8403d4639107a40015590376
1073742351,527,240,7.8954,6.3536,-1.9400,e36d32d024cd13b2694fa18e44208956
1073742353,529,472,22.3510,2.4355,1.0068,c05a2a937c78024a1a55702c72212480
1073742354,530,659,27.3953,10.0077,-1.2012,01083c85f85e2b31c884d2000aac82a7
1073742355,531,817,34.0012,4.2001,0.0077,511b9cf03a5a223563175ec722144800
1073742356,532,975,26.5799,28.4451,-2.1415,545de38e081e531c901e18008427db21
1073742355,531,817,34.0012,4.2417,-0.0426,511b9cf03a5a223563175ec722144800
1073742340,516,82,20.9552,-1.6493,-2.4605,017a7cfd8553d363d107a40015590377
1073742351,527,240,7.9230,6.3953,-1.9400,237332d0241553b2658fa58f44208956
1073742353,529,472,22.3234,2.3938,0.9984,b05a6163807802481a55700c7a212480
1073742354,530,659,27.4367,9.9938,-1.2432,010cca86f85e2b31e884d2000aac82a7
1073742355,531,817,34.0012,4.2417,-0.0426,511d9cd43a6c7a37631760c7a2144800
1073742356,532,975,26.5937,28.4451,-2.1415,5058c33e055e3b1e901e18008427f320
1073742355,531,817,34.0012,4.2695,-0.1014,511d9cd43a6c7a37631760c7a2144800
1073742340,516,82,20.9966,-1.6632,-2.4773,01b1750086b3d1641107a40015590377
1073742351,527,240,7.9368,6.4370,-1.9400,a37b32d024cd13ae61afa99044208956
1073742353,529,472,22.3095,2.3522,0.9816,a05a9833847802461a55700c82212480
1073742354,530,659,27.4782,9.9938,-1.2852,010f0c88785e2b320884d2000aac82a7
1073742355,531,817,34.0012,4.2695,-0.1014,51209cb83a7ec23b632760c822144800
1073742356,532,975,26.6075,28.4590,-2.1415,2d2c422e001e0b20901e180084280920
1073742355,531,817,34.0012,4.3112,-0.1602,51209cb83a7ec23b632760c822144800
1073742340,516,82,21.0519,-1.6771,-2.4857,01e3dd04881bd0645107a40015590377
1073742351,527,240,7.9645,6.4926,-1.9400,e38132d02495f3ae5d8fad9144208956
1073742353,529,472,22.2957,2.3244,0.9648,985acf03907802441a556fec8a212480
1073742354,530,659,27.5335,9.9800,-1.3271,0ff05a89785e2b322884d2000aac82a7
1073742355,531,817,34.0012,4.3112,-0.1602,51239c9c3a87e23f632762c8a2144800
1073742356,532,975,26.5937,28.4729,-2.1415,a13a6255fa5ddb22901e20008418a07c
1073742355,531,817,34.0012,4.3529,-0.2189,51239c9c3a87e23f632762c8a2144800
1073742340,516,82,21.1072,-1.6910,-2.5109,021274ff898bce649107a40015590378
1073742351,527,240,7.9783,6.5342,-1.9400,638732d0253b53ae594fad9244208956
1073742353,529,472,22.2681,2.2827,0.9564,805af373987802421a556f8c92212480
1073742354,530,659,27.5749,9.9661,-1.3691,0fe4e28a785e2b324884d2000aac82a7
1073742355,531,817,34.0012,4.3529,-0.2189,51269c803a910243632762c922144800
1073742356,532,975,26.5799,28.4729,-2.1415,9a7b62a5f4dda324901e18008428351e
1073742355,531,817,34.0012,4.3946,-0.2777,51269c803a910243632762c922144800
1073742340,516,82,21.1625,-1.7049,-2.5277,023be8ff8afbce64d107a40015590378
1073742351,527,240,8.0059,6.5759,-1.9400,a38d32d0260573ae54cfb19344208956
1073742353,529,472,22.2543,2.2410,0.9312,705b17e3a07802401a556f0c9a212480
1073742354,530,659,27.6164,9.9661,-1.4195,0fd96a8b78622b326884d2000aac82a7
1073742355,531,817,34.0012,4.3946,-0.2777,51289c643aac8247632764c9a2144800
1073742356,532,975,26.5799,28.4729,-2.1499,9777c30def9d6b26901e180084284b1e
1073742355,531,817,34.0012,4.4224,-0.3365,51289c643aac8247632764c9a2144800
1073742340,516,82,21.2178,-1.7049,-2.5277,025c10fd8ba3ce651107a40015590379
1073742351,527,240,8.0197,6.6176,-1.9400,239332d026cf93ae502fb59444208956
1073742353,529,472,22.2404,2.1993,0.9144,605b3c53a078023e1a556e8ca2212480
1073742354,530,659,27.6578,9.9522,-1.4699,0fd4d28c78622b328884d2000aac82a7
1073742355,531,817,34.0012,4.4224,-0.3365,512b9c443ab5a24b630764ca22144800
1073742356,532,975,26.5661,28.4729,-2.1499,980ac375eb9d3b28901e18008428631d
1073742355,531,817,34.0012,4.4640,-0.4036,512b9c443ab5a24b630764ca22144800
1073742340,516,82,21.2730,-1.7188,-2.5277,0277a0fb8bcbce655107a40015590379
1073742351,527,240,8.0474,6.6593,-1.9400,e39732d0285173aa4b8fb59544208956
1073742353,529,472,22.2128,2.1715,0.8976,485b60c3a478023c1a556e0caa212480
1073742354,530,659,27.7131,9.9522,-1.5202,00f92e72f8622b32a884d2000aac82a7
1073742355,531,817,34.0012,4.4640,-0.4036,512e9c283abec24f627768caa2144800
1073742356,532,975,26.5523,28.4729,-2.1499,987903dde7dd032a901e18008428791c
1073742355,531,817,34.0012,4.5057,-0.4624,512e9c283abec24f627768caa2144800
1073742340,516,82,21.3283,-1.7188,-2.5277,028568f78bdbce659107a4001559037a
1073742351,527,240,8.0888,6.6871,-1.9400,639d32d0288893ae4b6fb59644208956
1073742353,529,472,22.1990,2.1299,0.8725,305b8533ac78023a1a556d8cb2212480
1073742354,530,659,27.7546,9.9383,-1.5454,01127471f8622b32c884d2000aac82a7
1073742355,531,817,34.0012,4.5057,-0.4624,51319c083ac7e25361776ecb22144c00
1073742356,532,987,26.5246,28.4867,-2.1499,41097532435e5dcd32ca1203c3001085
1073742355,531,817,34.0012,4.5474,-0.5296,51319c083ac7e25361776ecb22144c00
1073742340,516,76,21.3836,-1.7188,-2.5277,7c79ccba20f48002ab206f5c74665a05
1073742351,527,203,8.1165,6.7288,-1.9400,0a2e75c969f732e884112acfae20b32e
1073742353,529,435,22.1852,2.0882,0.8473,141f67a40b7534760f0047034aada197
1073742354,530,622,27.7960,9.9244,-1.5454,95a4d12025774e1f0c45665d109a4001
1073742355,531,780,34.0012,4.5474,-0.5296,5a204aec10ee997442894005565c04c6
1073742356,532,944,26.5108,28.4867,-2.1499,afd932084bf30246f1ce519725000c00
1073742355,531,780,34.0012,4.5891,-0.5967,5a204aec10ee997442894005565c04c6
1073742340,516,82,21.4251,-1.7188,-2.5277,028568f98bebce661107a3001640ded8
1073742351,527,234,8.1441,6.7704,-1.9400,e9ccb409f434ebcc221044ab3eb582cc
1073742353,529,441,22.1713,2.0465,0.8305,3c307a9e802de709da3c011b0d2ab646
1073742354,530,628,27.8375,9.9244,-1.5454,fe569344808cac363c33151984426900
1073742355,531,786,34.0012,4.5891,-0.5967,1d68792dafbbbc66110a2400155904c6
1073742356,532,944,26.4832,28.4867,-2.1499,6fd932084bce426ef1ae4d98480f1000
1073742355,531,786,34.0150,4.6169,-0.6639,1d68792dafbbbc66110a2400155904c6
1073742340,516,82,21.4803,-1.7188,-2.5277,026540fa8bebce665107a2019037be3a
1073742351,527,228,8.1718,6.7982,-1.9400,d32d199442089567d670599944229400
1073742353,529,404,22.1575,2.0048,0.7969,85baf23747802341a556c0cca2124800
1073742354,530,591,27.8790,9.9244,-1.5454,137366b786629b32884d2000aac82a77
1073742355,531,749,34.0150,4.6169,-0.6639,1399ba83ada125f5dc780cca21448002
1073742356,532,907,26.4693,28.4867,-2.1499,79c852de35c9b32901e20008418a3446
1073742355,531,749,34.0150,4.6586,-0.7311,1399ba83ada125f5dc780cca21448002
1073742340,516,76,21.5356,-1.7188,-2.5277,9a763eb34883d100c81be31d99968cd2
1073742351,527,197,8.1994,6.8399,-1.9400,21044ab3eb082ccd22114a0022aac823
1073742353,529,373,22.1437,1.9631,0.7885,bf0759e7c2e3ca1b23c01190d2b35c66
1073742354,530,560,27.9204,9.9105,-1.5454,656734480a964357c351419a44269000
1073742355,531,718,34.0150,4.6586,-0.7311,d719d31ad9bc566910a2400155904c56
1073742356,532,876,26.4417,28.4867,-2.1499,fdb32084bce42bef1ae4d9a480f0c004
1073742355,531,718,34.0150,4.7002,-0.7982,d719d31ad9bc566910a2400155904c56
1073742340,516,76,21.5909,-1.7188,-2.5277,97043eb36883d1800b206f9c77265a04
1073742351,527,203,8.2270,6.8816,-1.9400,e7ba75e6d10822559f5541666d108a50
1073742353,529,410,22.1299,1.9353,0.7885,3e175574d61e008c0695dacb36884920
1073742354,530,597,27.9619,9.9105,-1.5454,40594b9a7e1a892cda21348002ab20a9
1073742355,531,755,34.0150,4.7002,-0.7982,dc4fe6d90eb6849ad621e4b368851180
1073742356,532,907,26.4141,28.5006,-2.1499,7c145be6d203c4001083147f8c74f840
1073742355,531,755,34.0150,4.7419,-0.8738,dc4fe6d90eb6849ad621e4b368851180
1073742340,516,76,21.6462,-1.7188,-2.5277,93923eb38883d100c81beb1df9968ce2
1073742351,527,197,8.2547,6.9233,-1.9400,21044ab3ea482ece22114a0022aac823
1073742353,529,373,22.1161,1.8937,0.7885,bd06f9e7c2f1931a43c01170d2c35667
1073742354,530,560,28.0033,9.9105,-1.5454,e56934480b97b33fc351019c44269000
1073742355,531,718,34.0150,4.7419,-0.8738,d6d0137aae3cc67110a23001641310bf
1073742356,532,870,26.3726,28.5006,-2.1499,6cc8012f814bfce24078800210629151
1073742355,531,718,34.0288,4.7697,-0.9494,d6d0137aae3cc67110a23001641310bf
1073742340,516,76,21.7015,-1.7327,-2.5277,8dd43eb3a883d100c81bef1e19968cea
1073742351,527,197,8.2823,6.9650,-1.9400,21044ab3ea182ecea2114a0022aac823
1073742353,529,373,22.1161,1.8520,0.7885,bd06c9e7c2f87799e3c01160d2d35367
1073742354,530,560,28.0448,9.9244,-1.5454,656934480c18632bc350dd9d44269000
1073742355,531,718,34.0288,4.7697,-0.9494,d762d39a96bcf67510a2300164130dbf
1073742356,532,870,26.3450,28.5006,-2.1583,74c8013183cc7cea40788002106292b1
1073742355,531,718,34.0288,4.8114,-1.0165,d762d39a96bcf67510a2300164130dbf
1073742340,516,76,21.7567,-1.7327,-2.5277,86f03eb3c883d100c81bf31e49968cf2
1073742351,527,197,8.3100,6.9927,-1.9400,21044ab3ea082ecf22114a0022aac823
1073742353,529,373,22.1161,1.8103,0.7885,bd0699e7c2ff5b99c3c01150d2db5167
1073742354,530,560,28.0724,9.9244,-1.5454,256b34480cab7317c350b99e44269000
1073742355,531,718,34.0288,4.8114,-1.0165,d7ac13ba7e3d067910a2300164130bbf
1073742356,532,870,26.3035,28.5145,-2.1583,74c8013183ccfcf24078600210a5045b
1073742355,531,718,34.0288,4.8531,-1.0921,d7ac13ba7e3d067910a2300164130bbf
1073742340,516,76,21.8120,-1.7466,-2.5277,85ca3cb3e883d100c81bf71e79968cfa
1073742351,527,197,8.3376,7.0344,-1.9400,21044ab3ea082ecfa2114a0022aac823
1073742353,529,373,22.1161,1.7686,0.7885,bd0679e7c306d31983c01140d2db4f67
1073742354,530,560,28.1139,9.9383,-1.5454,a56b34480c745317c330919f44269000
1073742355,531,718,34.0288,4.8531,-1.0921,d7f553da653d167d10a23001641308bf
1073742356,532,870,26.2759,28.5145,-2.1583,7cc7e13183cd7cfa4078800210629571
1073742355,531,718,34.0426,4.8948,-1.1676,d7f553da653d167d10a23001641308bf
1073742340,516,76,21.8535,-1.7605,-2.5277,7ee63b740883d100c81bfb1ea9968d02
1073742351,527,197,8.3652,7.0761,-1.9400,21044ab3e9f82ed022114a0022aac823
1073742353,529,373,22.1161,1.7408,0.7885,bd0649e7c30e4a1983c01130d2db4e68
1073742354,530,560,28.1415,9.9383,-1.5454,656b34480c06031bc1f06da044269000
1073742355,531,718,34.0426,4.8948,-1.1676,d83e93fa4f3d168110a23001641305bf
1073742356,532,870,26.2344,28.5284,-2.1667,7cc7e1333ccddd0240788002106296f1
1073742355,531,718,34.0426,4.9364,-1.2516,d83e93fa4f3d168110a23001641305bf
1073742340,516,123,21.8949,-1.7605,-2.5277,8e93daa61400f25074e840220f440320
1073742351,527,251,8.3929,7.1178,-1.9400,6ffc7b665a342884528008aab208efc1
1073742353,529,359,22.1161,1.6991,0.7885,8679f0c5706668f0044834b6d31a1442
1073742354,530,546,28.1830,9.9383,-1.5454,4d1402ea84c6efdc11685109a4001559
1073742355,531,704,34.0426,4.9364,-1.2516,054fa2a135187621f50690cf3da14428
1073742356,532,856,26.1929,28.5284,-2.1667,f84d2b039342901e20008418a61453a7
1073742355,531,704,34.0565,4.9781,-1.3271,054fa2a135187621f50690cf3da14428
1073742340,516,82,21.9502,-1.7744,-2.5277,01e4a0dfd1140883d100c81c031f0996
1073742351,527,213,8.4205,7.1595,-1.9400,8d122114a0022aac823c105f9e7c31b7
1073742353,529,321,22.1299,1.6575,0.7885,f9963c01110d2db49689109240015590
1073742354,530,508,28.2106,9.9522,-1.5370,4e6a56d34500b4e331bbcb021a244269
1073742355,531,666,34.0565,4.9781,-1.3271,321d8d1143a3dbcd68910a230016412f
1073742356,532,818,26.1377,28.5423,-2.1667,ebf8cc7e136674e5d124078800210629
1073742355,531,666,34.0565,5.0198,-1.4111,321d8d1143a3dbcd68910a230016412f
1073742340,516,76,21.9917,-1.7882,-2.5277,8b8831f46883d100c81c071f29968d1a
1073742351,527,197,8.4482,7.2012,-1.9400,2114a0022aac823c305d9e7c31f8498a
1073742353,529,305,22.1437,1.6297,0.7885,305d9e7c31f8498a3c01100d2c34368d
1073742354,530,492,28.2521,9.9522,-1.5370,56d34500a96631fb8d01da3442690005
1073742355,531,650,34.0565,5.0198,-1.4111,91a545a3abcc68d10a230016412fbbf9
1073742356,532,802,26.0962,28.5562,-2.1667,cc7c139d90e6d1a4078800210629b113
1073742355,531,650,34.0703,5.0476,-1.4867,91a545a3abcc68d10a230016412fbbf9
1073742340,516,76,22.0193,-1.7882,-2.5277,7dc030348883d100c81c0b1f59968d22
1073742351,527,197,8.4758,7.2289,-1.9400,2114a0022aac823c305a9e7c309b1992
1073742353,529,305,22.1575,1.6019,0.7885,305a9e7c309b19923c010f0d28b3c691
1073742354,530,492,28.2936,9.9522,-1.5370,56d34500a3a731fb4d01da4442690005
1073742355,531,650,34.0703,5.0476,-1.4867,4ffcffa393cb69110a230016412f8bfa
1073742356,532,802,26.0547,28.5840,-2.1751,4c7c13a224e6d224078800210629c712
1073742355,531,650,34.0703,5.0893,-1.5706,4ffcffa393cb69110a230016412f8bfa
1073742340,516,112,22.0608,-1.8021,-2.5277,1ecf30a004fd030e2faf39a5441e8806
1073742351,527,258,8.5034,7.2706,-1.9400,08a50011556411e182bcf3e180d3cca1
1073742353,529,366,22.1575,1.5602,0.7885,82bcf3e180d3cca1e00870692999b4a8
1073742354,530,553,28.3212,9.9522,-1.5370,b59a2804e61991d8580ed2a21348002a
1073742355,531,711,34.0703,5.0893,-1.5706,4826851c5e534a88512000aac825eb7f
1073742356,532,869,26.0133,28.5979,-2.1751,598f827c4e9cd78d726d2a4078800210
1073742355,531,711,34.0841,5.1310,-1.5706,4826851c5e534a88512000aac825eb7f
1073742340,516,76,22.0884,-1.8160,-2.5277,2fa82df4c883d100c81c131fb9968d32
1073742351,527,197,8.5311,7.3123,-1.9400,2114a0022aac823c30559e7c2f225982
1073742353,529,305,22.1575,1.5185,0.7885,30559e7c2f2259823c010d0d2232a699
1073742354,530,492,28.3627,9.9383,-1.5370,56b3450095de323ac501da6442690005
1073742355,531,650,34.0841,5.1310,-1.5706,725cd1a38bca69910a2400155904bcaf
1073742356,532,808,25.9718,28.6118,-2.1751,ef31f050af639ef18e4da6480f0c0042
1073742355,531,650,34.0841,5.1726,-1.5706,725cd1a38bca69910a2400155904bcaf
1073742340,516,76,22.1161,-1.8299,-2.5277,a0a62bb4e883d100c81c171fe9968d3a
1073742351,527,197,8.5587,7.3540,-1.9400,2114a0022aac823c10539e7c2d1fc95e
1073742353,529,305,22.1575,1.4907,0.7885,10539e7c2d1fc95e3c010c0d1f32169d
1073742354,530,492,28.3903,9.9383,-1.5370,56b34500982a323a8701da7442690005
1073742355,531,650,34.0841,5.1726,-1.5706,9bb8d4a383c969d10a2400155904bbef
1073742356,532,808,25.9304,28.6396,-2.1751,f331e85166839ef16e4da7480f100042
1073742355,531,650,34.0979,5.2143,-1.5622,9bb8d4a383c969d10a2400155904bbef
1073742340,516,82,22.1299,-1.8577,-2.5277,199850a88bebce6a1107a20190383640
1073742351,527,228,8.5864,7.3957,-1.9400,332d1a844229400455590477a0a33cf8
1073742353,529,336,22.1437,1.4629,0.7885,55a762b47802161a3b62ed4221246002
1073742354,530,517,28.4318,9.9383,-1.5370,6198fa84426980055679ec15428b24d0
1073742355,531,662,34.0979,5.2143,-1.5622,c08ae00d6a383c96a14221448002ab20
1073742356,532,827,25.8889,28.6674,-2.1835,976dfee63d0a519e73de2dc9b50901e1
1073742355,531,662,34.1118,5.2560,-1.5706,c08ae00d6a383c96a14221448002ab20
1073742340,516,82,22.1437,-1.8855,-2.5277,18e9c0ab8bebce6a5107a3001640e0f9
1073742351,527,234,8.6140,7.4374,-1.9400,01ccc00ebce91ed4a2114a0022aac823
1073742353,529,373,22.1161,1.4352,0.7885,bb0509e782084e15c3c010a0d1db0e6a
1073742354,530,554,28.4732,9.9383,-1.5370,5acd1402d38cc8d4a2134a002ab2e02a
1073742355,531,693,34.1118,5.2560,-1.5706,851669a18115bc9af470790d49280060
1073742356,532,886,25.8613,28.6952,-2.1835,eabfecc7814beace8bc53936a5203c30
1073742355,531,693,34.1118,5.2838,-1.5706,851669a18115bc9af470790d49280060
1073742340,516,76,22.1575,-1.9133,-2.5277,16d62cb54883d2800b3cf60708c81a66
1073742351,527,215,8.6416,7.4651,-1.8896,7075784916a8022114a0022aac823b70
1073742353,529,361,22.1022,1.4213,0.7801,4f9e782133795a3c01090d1db046a910
1073742354,530,542,28.5009,9.9383,-1.5370,d1402fce8c5d5221348002ab20aa245a
1073742355,531,675,34.1118,5.2838,-1.5706,66860474d66e51c1e435488512000aac
1073742356,532,833,25.8198,28.7229,-2.1919,19d378a726d524078600210a9343ba7d
1073742355,531,675,34.1394,5.3255,-1.5706,66860474d66e51c1e435488512000aac
1073742340,516,82,22.1575,-1.9411,-2.5277,1884b0b28bebce6ad107a400165c0384
1073742351,527,240,8.6693,7.5068,-1.8309,e41333683b2aa47b565022114a0022aa
1073742353,529,389,22.0746,1.4074,0.7801,fa9603c01080d1dafa6ad10923001641
1073742354,530,570,28.5423,9.9383,-1.5370,3b195b4d140321acbed5a21348002ab2
1073742355,531,703,34.1394,5.3255,-1.5706,0aa2c5b26860474e46d51c1e43568851
1073742356,532,855,25.7922,28.7507,-2.2003,90a5cc876ead203c30010854ca1c93ed
1073742355,531,703,34.1532,5.3672,-1.5706,0aa2c5b26860474e46d51c1e43568851
1073742340,516,82,22.1713,-1.9689,-2.5277,185228b58bebce6b1107a3001640e159
1073742351,527,234,8.6969,7.5485,-1.7805,064ce60ee1b51ad622114a0022aac823
1073742353,529,373,22.0470,1.3935,0.7801,af04d9e782262a9603c01070d1daef6b
1073742354,530,560,28.5700,9.9522,-1.5370,e56d34500d2c22f7a8701dac44269000
1073742355,531,718,34.1532,5.3672,-1.5706,8e530dba383c76b110a230016412e2c0
1073742356,532,870,25.7507,28.7785,-2.2171,24c70149e44f1d62407880021062a7b0
1073742355,531,718,34.1670,5.4088,-1.5706,8e530dba383c76b110a230016412e2c0
1073742340,516,76,22.1713,-1.9967,-2.5277,0b5a2ef5a883d1800b2070c483e67907
1073742351,527,203,8.7246,7.5902,-1.7301,7a148beb5108a50011556411d58264f3
1073742353,529,342,22.0193,1.3796,0.7801,c116d0cb41e0083068ed7435a8849200
1073742354,530,529,28.5976,9.9522,-1.5370,06cd3179d4580cd6a21348002ab20aa3
1073742355,531,687,34.1670,5.4088,-1.5706,c5ca6860474e46dd1bde3b5a88511800
1073742356,532,839,25.7092,28.8202,-2.2255,5f2766b5203c300108552219d3ed800e
1073742355,531,687,34.1809,5.4505,-1.5706,c5ca6860474e46dd1bde3b5a88511800
1073742340,516,82,22.1852,-2.0383,-2.5277,180d40c08bf3ce6b9107a3001640e1a9
1073742351,527,234,8.7660,7.6319,-1.6798,08ccfc0f0b3d14d72210440320542d27
1073742352,528,355,-3.8792,16.7463,-1.2180,e6b035c884528008aab208e9c12e79e0
1073742353,529,463,21.9917,1.3657,0.7801,8d4625a8f004143476b9dae442490005
1073742354,530,650,28.6391,9.9661,-1.5370,9928bceab4046b9109a4001559055222
1073742355,531,808,34.1809,5.4505,-1.5706,eb343023b983728def1dae44288c0059
1073742356,532,960,25.6678,28.8480,-2.2339,04b7701131b0521d23af5c901e200084
1073742355,531,808,34.1947,5.4922,-1.5706,eb343023b983728def1dae44288c0059
1073742340,516,76,22.1852,-2.0661,-2.5277,fa203175e883d1800b2070e485268407
1073742351,527,203,8.7936,7.6597,-1.6378,912688ebd10822559f4fc176bd108a50
1073742353,529,410,21.9640,1.3518,0.7801,3a11dfe4b81e0082068f173b5e884920
1073742354,530,597,28.6667,9.9800,-1.5286,c077bd179d75800d7a21348002ab20aa
