chunk	packet	t_us	slot	mask	state	round	rt_a	rt_b	rt_qa	rt_qb	rt_tail	sd_a	sd_b	sd_c	grace_a	grace_b	grace_c	cond
20	2326	2093605872	5312	i2	0													
20	2358	2093872569	5312	i5			12039.460	18118.932	21917	32984	25							
20	2378	2094039457	5312	i5			12039.460	18118.932	21917	32984	22							
20	2382	2094072423	5312	i5			12039.460	18118.932	21917	32984	19							
20	2386	2094105935	5312	i5			12039.460	18118.932	21917	32984	17							
21	204	2095874945	5312	i5			14571.336	27117.008	26526	49364	24							
21	878	2101497232	5312	i8														10
21	884	2101547519	5312	i7											17074	61461	24	
21	1104	2103382577	5312	i8														779
21	1106	2103398705	5312	i8														523
21	1110	2103431966	5312	i8														11
21	1136	2103649003	5312	i5			14571.336	27136.234	26526	49399	31							
21	1246	2104567627	5312	i5			12036.164	135.411	21911	247	27							
21	1344	2105384626	5312	i5			12036.164	135.960	21911	248	0							
21	1364	2105551757	5312	i5			12036.164	135.960	21911	248	3							
21	2212	2112624832	182	i4														
22	226	2116063050	5312	i5			12036.164	18135.410	21911	33014	25							
22	234	2116129101	5312	i5			12036.164	18135.410	21911	33014	30							
22	246	2116229411	5312	i5			12036.164	18135.961	21911	33015	5							
22	254	2116295326	5312	i5			12036.164	18135.961	21911	33015	9							
22	266	2116396109	5312	i5			12036.164	18135.961	21911	33015	15							
22	274	2116462642	5312	i5			12036.164	18135.961	21911	33015	18							
22	286	2116562979	5312	i5			12036.164	18135.961	21911	33015	24							
22	294	2116629531	5312	i5			12036.164	18135.961	21911	33015	29							
22	306	2116729310	5312	i5			12036.164	18136.510	21911	33016	3							
22	314	2116796019	5312	i5			12036.164	18136.510	21911	33016	5							
22	326	2116896377	5312	i5			12036.164	18136.510	21911	33016	4							
22	334	2116962844	5312	i5			12036.164	18136.510	21911	33016	2							
22	346	2117063070	5312	i5			12036.164	18135.961	21911	33015	29							
22	354	2117130204	5312	i5			12036.164	18135.961	21911	33015	25							
22	366	2117229738	5312	i5			12036.713	135.411	21912	247	18							
22	366	2117229738	5312	i5			12036.164	18135.961	21911	33015	19							
22	368	2117246513	5312	i5			12036.713	135.411	21912	247	18							
22	370	2117263014	5312	i5			12036.713	135.411	21912	247	18							
22	372	2117279478	5312	i5			12036.713	135.411	21912	247	19							
22	374	2117296711	5312	i5			12036.713	135.411	21912	247	19							
22	374	2117296711	5312	i5			12036.164	18135.961	21911	33015	16							
22	376	2117313158	5312	i5			12036.713	135.411	21912	247	20							
22	378	2117329660	5312	i5			12036.713	135.411	21912	247	20							
22	380	2117346741	5312	i5			12036.713	135.411	21912	247	21							
22	382	2117363205	5312	i5			12036.713	135.411	21912	247	21							
22	386	2117397008	5312	i5			12036.713	135.411	21912	247	22							
22	386	2117397008	5312	i5			12036.164	18135.961	21911	33015	15							
22	388	2117413356	5312	i5			12036.713	135.411	21912	247	23							
22	390	2117429666	5312	i5			12036.713	135.411	21912	247	24							
22	392	2117446483	5312	i5			12036.713	135.411	21912	247	25							
22	394	2117463779	5312	i5			12036.713	135.411	21912	247	25							
22	394	2117463779	5312	i5			12036.164	18135.961	21911	33015	17							
22	396	2117479679	5312	i5			12036.713	135.411	21912	247	26							
22	404	2117546456	5312	i5			12036.713	135.411	21912	247	30							
22	406	2117568564	5312	i5			12036.164	18135.961	21911	33015	21							
22	408	2117580130	5312	i5			12036.713	135.960	21912	248	0							
22	410	2117596297	5312	i5			12036.713	135.960	21912	248	1							
22	414	2117632483	5312	i5			12036.164	18135.961	21911	33015	25							
22	416	2117646549	5312	i5			12036.713	135.960	21912	248	4							
22	418	2117663539	5312	i5			12036.713	135.960	21912	248	4							
22	418	2117663539	5312	i5			12036.713	18135.961	21912	33015	26							
22	420	2117680610	5312	i5			12036.713	135.960	21912	248	4							
22	422	2117697305	5312	i5			12036.713	135.960	21912	248	5							
