decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
124	0.002025	0.000000	0.000000	0.000000	0.000000	0.000000	4445	341
125	0.029260	0.000000	0.000000	0.008798	0.000000	0.000000	4443	341
126	0.089354	0.000000	0.000000	0.545455	0.521994	0.062500	4443	341
127	0.026334	0.000000	0.000000	0.002933	0.000000	0.000000	4443	341
128	0.004952	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
129	0.001350	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
130	0.001576	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
131	0.004276	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
132	0.021832	0.000000	0.000000	0.008798	0.002933	0.000000	4443	341
133	0.001350	0.000000	0.000000	0.002933	0.000000	0.000000	4443	341
134	0.014630	0.000000	0.000000	0.023460	0.000000	0.000000	4443	341
135	0.001801	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
136	0.000675	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
137	0.004727	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
138	0.009003	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
139	0.017781	0.000000	0.000000	0.023460	0.000000	0.000000	4443	341
140	0.000225	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
141	0.013729	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
142	0.002251	0.000000	0.000000	0.000000	0.000000	0.000000	4443	341
143	0.001352	0.000000	0.000000	0.000000	0.000000	0.000000	4438	341
144	0.004964	0.000000	0.000000	0.000000	0.000000	0.000000	4432	341
145	0.006560	0.000000	0.000000	0.002933	0.000000	0.000000	4421	341
146	0.006570	0.000000	0.000000	0.000000	0.000000	0.000000	4414	341
147	0.006138	0.000000	0.000000	0.000000	0.000000	0.000000	4399	341
148	0.011599	0.000000	0.000000	0.000000	0.000000	0.000000	4397	341
149	0.003642	0.000000	0.000000	0.002933	0.000000	0.000000	4393	341
150	0.005017	0.000000	0.000000	0.000000	0.000000	0.000000	4385	341
151	0.003877	0.000000	0.000000	0.000000	0.000000	0.000000	4385	341
152	0.003649	0.000000	0.000000	0.000000	0.000000	0.000000	4385	341
153	0.008894	0.000000	0.000000	0.002933	0.000000	0.000000	4385	341
154	0.011859	0.000000	0.000000	0.008798	0.002933	0.000000	4385	341
155	0.030559	0.000000	0.000000	0.000000	0.000000	0.000000	4385	341
156	0.003193	0.000456	0.000000	0.008798	0.008798	0.000000	4385	341
157	0.004789	0.000000	0.000000	0.002933	0.000000	0.000000	4385	341
158	0.007298	0.000000	0.000000	0.002941	0.000000	0.000000	4385	340
159	0.004790	0.000228	0.000000	0.000000	0.000000	0.000000	4384	340
160	0.006387	0.000000	0.000000	0.000000	0.000000	0.000000	4384	340
161	0.031478	0.000000	0.000000	0.002941	0.002941	0.000000	4384	340
162	0.008440	0.000000	0.000000	0.003003	0.000000	0.000000	4384	333
163	0.004790	0.000000	0.000000	0.000000	0.000000	0.000000	4384	333
164	0.002053	0.000000	0.000000	0.108108	0.000000	0.000000	4384	333
165	0.004106	0.000000	0.000000	0.000000	0.000000	0.000000	4384	333
166	0.001141	0.000000	0.000000	0.003003	0.000000	0.000000	4382	333
167	0.002967	0.000000	0.000000	0.000000	0.000000	0.000000	4382	333
168	0.004564	0.000000	0.000000	0.000000	0.000000	0.000000	4382	333
169	0.006618	0.000000	0.000000	0.006006	0.000000	0.000000	4382	333
170	0.001826	0.000000	0.000000	0.000000	0.000000	0.000000	4382	333
171	0.003653	0.000000	0.000000	0.000000	0.000000	0.000000	4380	333
172	0.002968	0.000000	0.000000	0.003003	0.000000	0.000000	4380	333
173	0.009382	0.000000	0.000000	0.000000	0.000000	0.000000	4370	333
174	0.020628	0.000000	0.000000	0.000000	0.000000	0.000000	4363	333
175	0.006665	0.000000	0.000000	0.000000	0.000000	0.000000	4351	333
176	0.006679	0.000000	0.000000	0.009009	0.000000	0.000000	4342	333
177	0.001385	0.000000	0.000000	0.441441	0.417417	0.090909	4331	333
178	0.021598	0.000232	0.000000	0.003003	0.000000	0.000000	4306	333
179	0.004196	0.000000	0.000000	0.000000	0.000000	0.000000	4290	333
180	0.007717	0.000000	0.000000	0.003003	0.000000	0.000000	4276	333
181	0.025509	0.000000	0.000000	0.000000	0.000000	0.000000	4273	333
182	0.003047	0.000000	0.000000	0.000000	0.000000	0.000000	4267	333
183	0.006103	0.000000	0.000000	0.009009	0.003003	0.000000	4260	333
184	0.004000	0.000000	0.000000	0.003003	0.000000	0.000000	4250	333
185	0.015559	0.000000	0.000000	0.003003	0.000000	0.000000	4242	333
186	0.004244	0.000000	0.000000	0.000000	0.000000	0.000000	4241	333
187	0.004011	0.000000	0.000000	0.000000	0.000000	0.090909	4238	333
188	0.003304	0.000000	0.000000	0.000000	0.000000	0.000000	4237	333
189	0.014161	0.000000	0.000000	0.003003	0.000000	0.000000	4237	333
190	0.002361	0.000000	0.125000	0.024024	0.000000	0.000000	4236	333
191	0.001889	0.000000	0.000000	0.000000	0.000000	0.000000	4235	333
192	0.006848	0.000000	0.000000	0.000000	0.000000	0.000000	4235	333
