decalage	reel_tous	reel_bande	fantome	dyn_tous	dyn_bande	stat_tous	reel_denom	dyn_denom
127	0.000972	0.000000	0.000000	0.021399	0.000000	0.000000	14399	2430
128	0.003195	0.000000	0.000000	0.000412	0.000000	0.034483	14399	2430
129	0.001042	0.000069	0.000000	0.003292	0.000000	0.035714	14399	2430
130	0.005209	0.000000	0.000000	0.002469	0.000000	0.000000	14399	2430
131	0.002361	0.000069	0.000000	0.000000	0.000000	0.000000	14399	2430
132	0.066324	0.000000	0.000000	0.000823	0.000000	0.000000	14399	2430
133	0.001389	0.000000	0.000000	0.011523	0.000000	0.000000	14399	2430
134	0.005834	0.000000	0.000000	0.033333	0.000000	0.000000	14399	2430
135	0.011876	0.000000	0.000000	0.000000	0.000000	0.000000	14399	2430
136	0.001667	0.000000	0.000000	0.000000	0.000000	0.000000	14399	2430
137	0.004653	0.000000	0.000000	0.076132	0.000000	0.000000	14399	2430
138	0.002709	0.000000	0.000000	0.081070	0.000000	0.000000	14399	2430
139	0.003264	0.000000	0.000000	0.000412	0.000000	0.000000	14399	2430
140	0.000347	0.000000	0.000000	0.011111	0.000000	0.000000	14399	2430
141	0.002153	0.000000	0.200000	0.000000	0.000000	0.000000	14399	2430
142	0.002778	0.000069	0.000000	0.000823	0.000000	0.035714	14399	2430
143	0.002153	0.000000	0.000000	0.003704	0.000000	0.000000	14399	2430
144	0.008127	0.000000	0.000000	0.006996	0.000000	0.000000	14397	2430
145	0.050782	0.000000	0.000000	0.000000	0.000000	0.107143	14395	2430
146	0.005558	0.000000	0.000000	0.000000	0.000000	0.000000	14394	2430
147	0.004655	0.000000	0.000000	0.000412	0.000000	0.035714	14392	2430
148	0.008827	0.000000	0.000000	0.091358	0.000000	0.000000	14388	2430
149	0.113861	0.000000	0.000000	0.000412	0.000000	0.000000	14386	2430
150	0.004032	0.000000	0.000000	0.000000	0.000000	0.000000	14384	2430
151	0.006050	0.000000	0.000000	0.000823	0.000000	0.000000	14381	2430
152	0.007372	0.000000	0.000000	0.008642	0.000000	0.000000	14378	2430
153	0.010782	0.000139	0.000000	0.000412	0.000000	0.000000	14376	2430
154	0.008140	0.000000	0.000000	0.001646	0.000000	0.000000	14374	2430
155	0.024219	0.000000	0.000000	0.000823	0.000000	0.000000	14369	2430
156	0.003341	0.000000	0.000000	0.015638	0.000000	0.041667	14369	2430
157	0.003619	0.000000	0.000000	0.021399	0.000000	0.000000	14368	2430
158	0.046771	0.000000	0.000000	0.011934	0.000000	0.000000	14368	2430
159	0.006543	0.000000	0.000000	0.009877	0.000000	0.000000	14366	2430
160	0.010930	0.000000	0.000000	0.005761	0.000000	0.000000	14364	2430
161	0.091972	0.000000	0.000000	0.006999	0.000000	0.000000	14363	2429
162	0.002924	0.000000	0.000000	0.003294	0.000000	0.041667	14363	2429
163	0.008912	0.000000	0.000000	0.000412	0.000000	0.000000	14363	2429
164	0.019912	0.000070	0.000000	0.004529	0.000000	0.125000	14363	2429
165	0.002646	0.000000	0.000000	0.000000	0.000000	0.000000	14363	2429
166	0.003899	0.000000	0.000000	0.000000	0.000000	0.000000	14362	2429
167	0.005640	0.000000	0.000000	0.000000	0.000000	0.000000	14362	2429
168	0.005083	0.000000	0.000000	0.001647	0.000000	0.000000	14362	2429
169	0.005013	0.000000	0.000000	0.043639	0.000000	0.000000	14362	2429
170	0.001741	0.000000	0.000000	0.002470	0.000000	0.000000	14362	2429
171	0.001393	0.000000	0.000000	0.001647	0.000000	0.000000	14361	2429
172	0.047559	0.000000	0.000000	0.011116	0.000000	0.000000	14361	2429
173	0.005643	0.000000	0.000000	0.000412	0.000000	0.000000	14353	2429
174	0.007530	0.000000	0.000000	0.001235	0.000000	0.000000	14342	2429
175	0.001535	0.000000	0.000000	0.000412	0.000000	0.000000	14329	2429
176	0.010687	0.000000	0.000000	0.001235	0.000000	0.000000	14317	2429
177	0.011743	0.000000	0.000000	0.520379	0.489914	0.000000	14307	2429
178	0.005876	0.000000	0.000000	0.024702	0.000000	0.000000	14296	2429
179	0.041223	0.000000	0.000000	0.000412	0.000000	0.000000	14288	2429
180	0.005253	0.000070	0.000000	0.003294	0.000000	0.000000	14278	2429
181	0.073430	0.000000	0.000000	0.002470	0.000000	0.041667	14272	2429
182	0.005397	0.000000	0.000000	0.000000	0.000000	0.000000	14267	2429
183	0.003926	0.000000	0.000000	0.001235	0.000000	0.000000	14264	2429
184	0.005261	0.000070	0.000000	0.016056	0.000000	0.000000	14256	2429
185	0.009404	0.000000	0.000000	0.033375	0.000000	0.000000	14249	2427
186	0.003579	0.000000	0.000000	0.000412	0.000000	0.000000	14249	2427
187	0.014808	0.000000	0.000000	0.038319	0.000000	0.043478	14249	2427
188	0.005053	0.000000	0.000000	0.076257	0.000000	0.000000	14249	2426
189	0.064220	0.000070	0.000000	0.089860	0.000000	0.000000	14248	2426
190	0.011372	0.000000	0.000000	0.000412	0.000000	0.000000	14246	2426
191	0.002597	0.000070	0.000000	0.011129	0.000000	0.000000	14246	2426
192	0.002527	0.000000	0.000000	0.007420	0.000000	0.000000	14246	2426
