x,y,z,motif
-7.25,18.25,6.57,non_ancre
-7.25,18.25,10.67,non_ancre
-6.75,18.25,6.57,non_ancre
-6.75,18.25,10.75,non_ancre
-6.25,18.25,10.75,non_ancre
-5.75,18.25,6.84,non_ancre
-5.75,18.25,8.84,non_ancre
-5.75,18.25,10.75,non_ancre
-3.75,18.25,-0.19,non_ancre
2.25,18.25,8.34,non_ancre
2.25,18.25,11.09,non_ancre
2.75,18.25,8.34,non_ancre
2.75,18.25,11.09,non_ancre
3.25,18.25,8.99,non_ancre
4.25,18.25,10.60,non_ancre
4.75,18.25,10.60,non_ancre
5.25,18.25,10.60,non_ancre
5.75,18.25,10.60,non_ancre
6.25,18.25,10.60,non_ancre
6.75,18.25,10.60,non_ancre
7.25,18.25,10.60,non_ancre
7.75,18.25,10.60,non_ancre
8.25,18.25,8.99,non_ancre
8.75,18.25,8.99,non_ancre
8.75,18.25,10.60,non_ancre
9.25,18.25,8.99,non_ancre
9.25,18.25,10.60,non_ancre
9.75,18.25,8.99,non_ancre
9.75,18.25,10.60,non_ancre
10.25,18.25,8.99,non_ancre
10.25,18.25,10.60,non_ancre
10.75,18.25,8.99,non_ancre
10.75,18.25,10.60,non_ancre
11.25,18.25,8.99,non_ancre
11.25,18.25,10.60,non_ancre
11.75,18.25,8.99,non_ancre
11.75,18.25,10.60,non_ancre
12.25,18.25,8.99,non_ancre
12.25,18.25,10.60,non_ancre
12.75,18.25,8.99,non_ancre
13.25,18.25,8.30,non_ancre
13.75,18.25,10.60,non_ancre
14.25,18.25,10.60,non_ancre
14.75,18.25,10.60,non_ancre
15.25,18.25,10.60,non_ancre
15.75,18.25,-2.90,non_ancre
15.75,18.25,10.60,non_ancre
16.25,18.25,-2.90,non_ancre
16.25,18.25,10.60,non_ancre
16.75,18.25,-2.90,non_ancre
16.75,18.25,10.60,non_ancre
17.25,18.25,-2.90,non_ancre
17.75,18.25,-2.90,non_ancre
18.25,18.25,-2.90,non_ancre
18.25,18.25,10.60,non_ancre
18.75,18.25,-2.90,non_ancre
18.75,18.25,10.60,non_ancre
19.25,18.25,-2.90,non_ancre
19.25,18.25,10.60,non_ancre
19.75,18.25,-2.90,non_ancre
19.75,18.25,10.60,non_ancre
20.25,18.25,-2.90,non_ancre
20.25,18.25,10.60,non_ancre
20.75,18.25,10.60,non_ancre
21.25,18.25,-2.90,non_ancre
21.25,18.25,10.60,non_ancre
-23.75,18.75,1.36,non_ancre
-23.75,18.75,2.95,non_ancre
-23.25,18.75,1.36,non_ancre
-22.75,18.75,10.67,non_ancre
-22.25,18.75,1.36,non_ancre
-22.25,18.75,10.67,non_ancre
-21.75,18.75,1.36,non_ancre
-21.25,18.75,6.40,non_ancre
-21.25,18.75,10.67,non_ancre
-20.75,18.75,6.40,non_ancre
-20.75,18.75,10.67,non_ancre
-20.25,18.75,6.57,non_ancre
-20.25,18.75,10.67,non_ancre
-19.75,18.75,6.57,non_ancre
-19.75,18.75,10.67,non_ancre
-19.25,18.75,6.57,non_ancre
-19.25,18.75,10.67,non_ancre
-18.75,18.75,6.57,non_ancre
-18.75,18.75,10.67,non_ancre
-18.25,18.75,10.67,non_ancre
-17.75,18.75,6.57,non_ancre
-17.75,18.75,10.67,non_ancre
-17.25,18.75,6.57,non_ancre
-17.25,18.75,10.67,non_ancre
-16.75,18.75,6.59,non_ancre
-16.75,18.75,10.67,non_ancre
-16.25,18.75,6.57,non_ancre
-16.25,18.75,10.67,non_ancre
-15.75,18.75,6.57,non_ancre
-15.75,18.75,10.67,non_ancre
-15.25,18.75,6.59,non_ancre
-15.25,18.75,10.67,non_ancre
-14.75,18.75,6.57,non_ancre
-14.75,18.75,10.67,non_ancre
-14.25,18.75,6.57,non_ancre
-14.25,18.75,10.67,non_ancre
-13.75,18.75,5.65,non_ancre
-13.75,18.75,10.67,non_ancre
-13.25,18.75,6.53,non_ancre
-13.25,18.75,10.67,non_ancre
-12.75,18.75,6.50,non_ancre
-12.75,18.75,10.67,non_ancre
-12.25,18.75,6.50,non_ancre
-12.25,18.75,10.67,non_ancre
-11.75,18.75,6.50,non_ancre
-11.75,18.75,10.67,non_ancre
-11.25,18.75,10.67,non_ancre
-10.75,18.75,6.57,non_ancre
-10.75,18.75,10.67,non_ancre
-10.25,18.75,6.57,non_ancre
-10.25,18.75,10.67,non_ancre
-9.75,18.75,6.57,non_ancre
-9.75,18.75,10.67,non_ancre
-9.25,18.75,2.22,non_ancre
-9.25,18.75,6.76,non_ancre
-9.25,18.75,10.67,non_ancre
-8.75,18.75,10.67,non_ancre
-8.25,18.75,6.57,non_ancre
-8.25,18.75,10.67,non_ancre
-7.75,18.75,6.57,non_ancre
-7.75,18.75,10.67,non_ancre
-7.25,18.75,6.57,non_ancre
-7.25,18.75,10.67,non_ancre
-6.75,18.75,6.57,non_ancre
-6.75,18.75,10.75,non_ancre
-6.25,18.75,10.75,non_ancre
-5.75,18.75,6.84,non_ancre
-5.75,18.75,10.75,non_ancre
-3.75,18.75,-0.19,non_ancre
2.75,18.75,6.28,non_ancre
2.75,18.75,10.75,non_ancre
3.25,18.75,8.99,non_ancre
3.75,18.75,8.99,non_ancre
4.25,18.75,8.99,non_ancre
4.25,18.75,10.60,non_ancre
4.75,18.75,8.99,non_ancre
4.75,18.75,10.60,non_ancre
5.25,18.75,8.99,non_ancre
5.25,18.75,10.60,non_ancre
5.75,18.75,8.99,non_ancre
5.75,18.75,10.60,non_ancre
6.25,18.75,8.99,non_ancre
6.25,18.75,10.60,non_ancre
6.75,18.75,8.99,non_ancre
6.75,18.75,10.60,non_ancre
7.25,18.75,8.99,non_ancre
7.25,18.75,10.60,non_ancre
7.75,18.75,8.99,non_ancre
8.25,18.75,8.99,non_ancre
8.75,18.75,8.99,non_ancre
8.75,18.75,10.60,non_ancre
9.25,18.75,8.99,non_ancre
9.25,18.75,10.60,non_ancre
9.75,18.75,8.99,non_ancre
9.75,18.75,10.60,non_ancre
10.25,18.75,8.99,non_ancre
10.25,18.75,10.60,non_ancre
10.75,18.75,8.99,non_ancre
10.75,18.75,10.60,non_ancre
11.25,18.75,8.99,non_ancre
11.25,18.75,10.60,non_ancre
11.75,18.75,8.99,non_ancre
11.75,18.75,10.60,non_ancre
12.25,18.75,8.99,non_ancre
12.75,18.75,8.99,non_ancre
13.25,18.75,8.30,non_ancre
13.75,18.75,10.60,non_ancre
14.25,18.75,10.60,non_ancre
14.75,18.75,10.60,non_ancre
15.25,18.75,10.60,non_ancre
15.75,18.75,-2.90,non_ancre
15.75,18.75,10.60,non_ancre
16.25,18.75,-2.90,non_ancre
16.25,18.75,10.60,non_ancre
16.75,18.75,-2.90,non_ancre
17.25,18.75,-2.90,non_ancre
17.75,18.75,-2.90,non_ancre
18.25,18.75,-2.90,non_ancre
18.25,18.75,10.60,non_ancre
18.75,18.75,-2.90,non_ancre
18.75,18.75,10.60,non_ancre
19.25,18.75,-2.90,non_ancre
19.25,18.75,10.60,non_ancre
19.75,18.75,-2.90,non_ancre
19.75,18.75,10.60,non_ancre
20.25,18.75,-2.90,non_ancre
20.25,18.75,10.60,non_ancre
20.75,18.75,10.60,non_ancre
21.25,18.75,-2.90,non_ancre
-23.75,19.25,1.36,non_ancre
-23.25,19.25,4.60,non_ancre
-22.75,19.25,10.67,non_ancre
-22.25,19.25,10.67,non_ancre
-21.75,19.25,1.36,non_ancre
-21.25,19.25,6.40,non_ancre
-21.25,19.25,10.67,non_ancre
-20.75,19.25,6.40,non_ancre
-20.75,19.25,10.67,non_ancre
-20.25,19.25,6.57,non_ancre
-20.25,19.25,10.67,non_ancre
-19.75,19.25,6.57,non_ancre
-19.75,19.25,10.67,non_ancre
-19.25,19.25,6.57,non_ancre
-19.25,19.25,10.67,non_ancre
-18.75,19.25,6.57,non_ancre
-18.75,19.25,10.67,non_ancre
-18.25,19.25,10.67,non_ancre
-17.75,19.25,6.57,non_ancre
-17.75,19.25,10.67,non_ancre
-17.25,19.25,6.57,non_ancre
-17.25,19.25,10.67,non_ancre
-16.75,19.25,6.59,non_ancre
-16.75,19.25,10.67,non_ancre
-16.25,19.25,6.57,non_ancre
-16.25,19.25,10.67,non_ancre
-15.75,19.25,6.57,non_ancre
-15.75,19.25,10.67,non_ancre
-15.25,19.25,6.59,non_ancre
-15.25,19.25,10.67,non_ancre
-14.75,19.25,6.57,non_ancre
-14.75,19.25,10.67,non_ancre
-14.25,19.25,6.57,non_ancre
-14.25,19.25,10.67,non_ancre
-13.75,19.25,5.65,non_ancre
-13.75,19.25,10.67,non_ancre
-13.25,19.25,6.53,non_ancre
-13.25,19.25,10.67,non_ancre
-12.75,19.25,6.50,non_ancre
-12.75,19.25,10.67,non_ancre
-12.25,19.25,6.50,non_ancre
-12.25,19.25,10.67,non_ancre
-11.75,19.25,6.50,non_ancre
-11.75,19.25,10.67,non_ancre
-11.25,19.25,10.67,non_ancre
-10.75,19.25,6.57,non_ancre
-10.75,19.25,10.67,non_ancre
-10.25,19.25,6.57,non_ancre
-10.25,19.25,10.67,non_ancre
-9.75,19.25,6.57,non_ancre
-9.75,19.25,10.67,non_ancre
-9.25,19.25,2.22,non_ancre
-9.25,19.25,6.76,non_ancre
-9.25,19.25,10.67,non_ancre
-8.75,19.25,10.67,non_ancre
-8.25,19.25,6.57,non_ancre
-8.25,19.25,10.67,non_ancre
-7.75,19.25,6.57,non_ancre
-7.75,19.25,10.67,non_ancre
-7.25,19.25,6.57,non_ancre
-7.25,19.25,10.67,non_ancre
-6.75,19.25,6.57,non_ancre
-6.75,19.25,10.75,non_ancre
-6.25,19.25,10.75,non_ancre
-5.75,19.25,6.84,non_ancre
-5.75,19.25,10.75,non_ancre
2.75,19.25,6.28,non_ancre
2.75,19.25,10.75,non_ancre
3.25,19.25,8.99,non_ancre
3.75,19.25,8.99,non_ancre
4.25,19.25,8.99,non_ancre
4.25,19.25,10.60,non_ancre
4.75,19.25,8.99,non_ancre
4.75,19.25,10.60,non_ancre
5.25,19.25,8.99,non_ancre
5.25,19.25,10.60,non_ancre
5.75,19.25,8.99,non_ancre
5.75,19.25,10.60,non_ancre
6.25,19.25,8.99,non_ancre
6.25,19.25,10.60,non_ancre
6.75,19.25,8.99,non_ancre
6.75,19.25,10.60,non_ancre
7.25,19.25,8.99,non_ancre
7.25,19.25,10.60,non_ancre
7.75,19.25,8.99,non_ancre
7.75,19.25,10.60,non_ancre
8.25,19.25,8.99,non_ancre
8.75,19.25,8.99,non_ancre
8.75,19.25,10.60,non_ancre
9.25,19.25,8.99,non_ancre
9.25,19.25,10.60,non_ancre
9.75,19.25,8.99,non_ancre
9.75,19.25,10.60,non_ancre
10.25,19.25,8.99,non_ancre
10.25,19.25,10.60,non_ancre
10.75,19.25,8.99,non_ancre
10.75,19.25,10.60,non_ancre
11.25,19.25,8.99,non_ancre
11.25,19.25,10.60,non_ancre
11.75,19.25,8.99,non_ancre
11.75,19.25,10.60,non_ancre
12.25,19.25,8.99,non_ancre
12.25,19.25,10.60,non_ancre
12.75,19.25,8.99,non_ancre
13.25,19.25,8.30,non_ancre
13.75,19.25,10.60,non_ancre
14.25,19.25,10.60,non_ancre
14.75,19.25,10.60,non_ancre
15.25,19.25,10.60,non_ancre
15.75,19.25,-2.90,non_ancre
15.75,19.25,10.60,non_ancre
16.25,19.25,-2.90,non_ancre
16.25,19.25,10.60,non_ancre
16.75,19.25,-2.90,non_ancre
16.75,19.25,10.60,non_ancre
17.25,19.25,-2.90,non_ancre
17.75,19.25,-2.90,non_ancre
18.25,19.25,-2.90,non_ancre
18.25,19.25,10.60,non_ancre
18.75,19.25,-2.90,non_ancre
18.75,19.25,10.60,non_ancre
19.25,19.25,-2.90,non_ancre
19.25,19.25,10.60,non_ancre
19.75,19.25,-2.90,non_ancre
19.75,19.25,10.60,non_ancre
20.25,19.25,-2.90,non_ancre
20.25,19.25,10.60,non_ancre
20.75,19.25,10.60,non_ancre
21.25,19.25,-2.90,non_ancre
21.25,19.25,10.60,non_ancre
-23.25,19.75,8.02,non_ancre
-22.75,19.75,8.02,non_ancre
-22.75,19.75,10.67,non_ancre
-22.25,19.75,1.07,non_ancre
-22.25,19.75,8.02,non_ancre
-22.25,19.75,10.67,non_ancre
-21.25,19.75,10.67,non_ancre
-20.75,19.75,10.67,non_ancre
-20.25,19.75,6.57,non_ancre
-20.25,19.75,10.67,non_ancre
-19.75,19.75,6.57,non_ancre
-19.75,19.75,10.67,non_ancre
-19.25,19.75,10.67,non_ancre
-18.75,19.75,7.67,non_ancre
-18.75,19.75,10.67,non_ancre
-18.25,19.75,0.58,non_ancre
-18.25,19.75,7.67,non_ancre
-18.25,19.75,10.67,non_ancre
-17.75,19.75,6.57,non_ancre
-17.75,19.75,10.67,non_ancre
-17.25,19.75,6.57,non_ancre
-17.25,19.75,10.67,non_ancre
-16.75,19.75,6.59,non_ancre
-16.75,19.75,10.67,non_ancre
-16.25,19.75,6.57,non_ancre
-16.25,19.75,10.67,non_ancre
-15.75,19.75,6.57,non_ancre
-15.75,19.75,10.67,non_ancre
-15.25,19.75,6.59,non_ancre
-15.25,19.75,10.67,non_ancre
-14.75,19.75,6.57,non_ancre
-14.75,19.75,10.67,non_ancre
-14.25,19.75,6.57,non_ancre
-14.25,19.75,10.67,non_ancre
-13.75,19.75,5.65,non_ancre
-13.75,19.75,10.67,non_ancre
-13.25,19.75,6.55,non_ancre
-13.25,19.75,10.67,non_ancre
-12.75,19.75,10.67,non_ancre
-12.25,19.75,6.55,non_ancre
-12.25,19.75,10.67,non_ancre
-11.75,19.75,6.55,non_ancre
-11.75,19.75,10.67,non_ancre
-11.25,19.75,10.67,non_ancre
-10.75,19.75,6.57,non_ancre
-10.75,19.75,10.67,non_ancre
-10.25,19.75,6.57,non_ancre
-10.25,19.75,10.67,non_ancre
-9.75,19.75,6.57,non_ancre
-9.75,19.75,10.67,non_ancre
-9.25,19.75,2.22,non_ancre
-9.25,19.75,6.76,non_ancre
-9.25,19.75,10.67,non_ancre
-8.75,19.75,10.67,non_ancre
-8.25,19.75,6.57,non_ancre
-8.25,19.75,10.67,non_ancre
-7.75,19.75,6.57,non_ancre
-7.75,19.75,10.67,non_ancre
-7.25,19.75,6.57,non_ancre
-7.25,19.75,10.67,non_ancre
-6.75,19.75,6.57,non_ancre
-6.75,19.75,10.75,non_ancre
-6.25,19.75,10.75,non_ancre
-5.75,19.75,6.84,non_ancre
-5.75,19.75,10.75,non_ancre
-4.75,19.75,8.78,non_ancre
2.75,19.75,6.28,non_ancre
3.25,19.75,8.99,non_ancre
3.25,19.75,10.75,non_ancre
3.75,19.75,8.99,non_ancre
3.75,19.75,10.60,non_ancre
4.25,19.75,8.99,non_ancre
4.75,19.75,8.99,non_ancre
4.75,19.75,10.60,non_ancre
5.25,19.75,8.99,non_ancre
5.25,19.75,10.60,non_ancre
5.75,19.75,8.99,non_ancre
5.75,19.75,10.60,non_ancre
6.25,19.75,8.99,non_ancre
6.25,19.75,10.60,non_ancre
6.75,19.75,8.99,non_ancre
6.75,19.75,10.60,non_ancre
7.25,19.75,8.99,non_ancre
7.75,19.75,8.99,non_ancre
7.75,19.75,10.60,non_ancre
8.25,19.75,8.99,non_ancre
8.25,19.75,10.60,non_ancre
8.75,19.75,8.99,non_ancre
9.25,19.75,8.99,non_ancre
9.25,19.75,10.60,non_ancre
9.25,19.75,13.44,non_ancre
9.75,19.75,8.99,non_ancre
9.75,19.75,10.60,non_ancre
10.25,19.75,8.99,non_ancre
10.25,19.75,10.60,non_ancre
10.75,19.75,8.99,non_ancre
10.75,19.75,10.60,non_ancre
11.25,19.75,8.99,non_ancre
11.25,19.75,10.60,non_ancre
11.75,19.75,8.99,non_ancre
12.25,19.75,8.99,non_ancre
12.25,19.75,10.60,non_ancre
12.75,19.75,8.99,non_ancre
12.75,19.75,10.60,non_ancre
13.25,19.75,8.30,non_ancre
13.75,19.75,10.60,non_ancre
13.75,19.75,13.44,non_ancre
14.25,19.75,10.60,non_ancre
14.75,19.75,10.60,non_ancre
15.25,19.75,10.60,non_ancre
15.75,19.75,-2.90,non_ancre
15.75,19.75,10.60,non_ancre
16.25,19.75,-2.90,non_ancre
16.75,19.75,-2.90,non_ancre
16.75,19.75,10.60,non_ancre
17.25,19.75,-2.90,non_ancre
17.25,19.75,10.60,non_ancre
17.75,19.75,-2.90,non_ancre
18.25,19.75,-2.90,non_ancre
18.25,19.75,10.60,non_ancre
18.25,19.75,13.44,non_ancre
18.75,19.75,-2.90,non_ancre
18.75,19.75,10.60,non_ancre
19.25,19.75,-2.90,non_ancre
19.25,19.75,10.60,non_ancre
19.75,19.75,-2.90,non_ancre
19.75,19.75,10.60,non_ancre
20.25,19.75,-2.90,non_ancre
20.25,19.75,10.60,non_ancre
21.25,19.75,-2.90,non_ancre
21.25,19.75,10.60,non_ancre
21.75,19.75,10.60,non_ancre
-27.25,20.25,6.66,non_ancre
-26.75,20.25,6.66,non_ancre
-26.25,20.25,6.66,non_ancre
-25.75,20.25,6.66,non_ancre
-25.25,20.25,6.66,non_ancre
-24.75,20.25,6.65,non_ancre
-24.25,20.25,6.65,non_ancre
-23.25,20.25,8.02,non_ancre
-22.75,20.25,8.02,non_ancre
-22.75,20.25,10.67,non_ancre
-22.25,20.25,1.07,non_ancre
-22.25,20.25,8.02,non_ancre
-22.25,20.25,10.67,non_ancre
-21.75,20.25,6.65,non_ancre
-21.25,20.25,6.65,non_ancre
-21.25,20.25,10.67,non_ancre
-20.75,20.25,6.65,non_ancre
-20.75,20.25,10.67,non_ancre
-20.25,20.25,6.65,non_ancre
-20.25,20.25,10.67,non_ancre
-19.75,20.25,6.65,non_ancre
-19.75,20.25,10.67,non_ancre
-19.25,20.25,0.63,non_ancre
-19.25,20.25,7.67,non_ancre
-19.25,20.25,10.67,non_ancre
-18.75,20.25,7.67,non_ancre
-18.75,20.25,10.67,non_ancre
-18.25,20.25,0.58,non_ancre
-18.25,20.25,7.67,non_ancre
-18.25,20.25,10.67,non_ancre
-17.75,20.25,6.57,non_ancre
-17.75,20.25,10.67,non_ancre
-17.25,20.25,6.57,non_ancre
-17.25,20.25,10.67,non_ancre
-16.75,20.25,6.59,non_ancre
-16.75,20.25,10.67,non_ancre
-16.25,20.25,6.57,non_ancre
-16.25,20.25,10.67,non_ancre
-15.75,20.25,6.57,non_ancre
-15.75,20.25,10.67,non_ancre
-15.25,20.25,6.59,non_ancre
-15.25,20.25,10.67,non_ancre
-14.75,20.25,6.57,non_ancre
-14.75,20.25,10.67,non_ancre
-14.25,20.25,6.57,non_ancre
-14.25,20.25,10.67,non_ancre
-13.75,20.25,5.65,non_ancre
-13.75,20.25,10.67,non_ancre
-13.25,20.25,6.55,non_ancre
-13.25,20.25,10.67,non_ancre
-12.75,20.25,10.67,non_ancre
-12.25,20.25,6.55,non_ancre
-12.25,20.25,10.67,non_ancre
-11.75,20.25,6.55,non_ancre
-11.75,20.25,10.67,non_ancre
-11.25,20.25,10.67,non_ancre
-10.75,20.25,6.57,non_ancre
-10.75,20.25,10.67,non_ancre
-10.25,20.25,6.57,non_ancre
-10.25,20.25,10.67,non_ancre
-9.75,20.25,6.57,non_ancre
-9.75,20.25,10.67,non_ancre
-9.25,20.25,2.22,non_ancre
-9.25,20.25,6.76,non_ancre
-9.25,20.25,10.67,non_ancre
-8.75,20.25,10.67,non_ancre
-8.25,20.25,6.57,non_ancre
-8.25,20.25,10.67,non_ancre
-7.75,20.25,6.57,non_ancre
-7.75,20.25,10.67,non_ancre
-7.25,20.25,6.57,non_ancre
-7.25,20.25,10.67,non_ancre
-6.75,20.25,6.57,non_ancre
-6.75,20.25,10.75,non_ancre
-6.25,20.25,10.75,non_ancre
-5.75,20.25,10.75,non_ancre
-5.25,20.25,10.56,non_ancre
2.75,20.25,6.28,non_ancre
3.25,20.25,8.99,non_ancre
3.25,20.25,10.75,non_ancre
3.75,20.25,8.99,non_ancre
3.75,20.25,10.60,non_ancre
4.25,20.25,8.99,non_ancre
4.75,20.25,8.99,non_ancre
4.75,20.25,10.60,non_ancre
4.75,20.25,13.65,non_ancre
5.25,20.25,8.99,non_ancre
5.25,20.25,10.60,non_ancre
5.25,20.25,13.65,non_ancre
5.75,20.25,8.99,non_ancre
5.75,20.25,10.60,non_ancre
5.75,20.25,13.65,non_ancre
6.25,20.25,8.99,non_ancre
6.25,20.25,10.60,non_ancre
6.25,20.25,13.65,non_ancre
6.75,20.25,8.99,non_ancre
6.75,20.25,10.60,non_ancre
6.75,20.25,13.65,non_ancre
7.25,20.25,8.99,non_ancre
7.75,20.25,8.99,non_ancre
7.75,20.25,10.60,non_ancre
8.25,20.25,8.99,non_ancre
8.25,20.25,10.60,non_ancre
8.75,20.25,8.99,non_ancre
9.25,20.25,8.99,non_ancre
9.25,20.25,10.60,non_ancre
9.25,20.25,13.94,non_ancre
9.75,20.25,8.99,non_ancre
9.75,20.25,10.60,non_ancre
9.75,20.25,13.65,non_ancre
10.25,20.25,8.99,non_ancre
10.25,20.25,10.60,non_ancre
10.25,20.25,13.65,non_ancre
10.75,20.25,8.99,non_ancre
10.75,20.25,10.60,non_ancre
10.75,20.25,13.65,non_ancre
11.25,20.25,8.99,non_ancre
11.25,20.25,10.60,non_ancre
11.25,20.25,13.65,non_ancre
11.75,20.25,8.99,non_ancre
12.25,20.25,8.99,non_ancre
12.25,20.25,10.60,non_ancre
12.75,20.25,8.99,non_ancre
12.75,20.25,10.60,non_ancre
13.25,20.25,8.30,non_ancre
13.75,20.25,10.60,non_ancre
13.75,20.25,13.94,non_ancre
14.25,20.25,10.60,non_ancre
14.25,20.25,13.65,non_ancre
14.75,20.25,10.60,non_ancre
14.75,20.25,13.65,non_ancre
15.25,20.25,10.60,non_ancre
15.25,20.25,13.65,non_ancre
15.75,20.25,-2.90,non_ancre
15.75,20.25,10.60,non_ancre
15.75,20.25,13.65,non_ancre
16.25,20.25,-2.90,non_ancre
16.75,20.25,-2.90,non_ancre
16.75,20.25,10.60,non_ancre
17.25,20.25,-2.90,non_ancre
17.25,20.25,10.60,non_ancre
17.75,20.25,-2.90,non_ancre
18.25,20.25,-2.90,non_ancre
18.25,20.25,10.60,non_ancre
18.25,20.25,13.94,non_ancre
18.75,20.25,-2.90,non_ancre
18.75,20.25,10.60,non_ancre
18.75,20.25,13.65,non_ancre
19.25,20.25,-2.90,non_ancre
19.25,20.25,10.60,non_ancre
19.25,20.25,13.65,non_ancre
19.75,20.25,-2.90,non_ancre
19.75,20.25,10.60,non_ancre
19.75,20.25,13.65,non_ancre
20.25,20.25,-2.90,non_ancre
20.25,20.25,10.60,non_ancre
20.25,20.25,13.65,non_ancre
21.25,20.25,-2.90,non_ancre
21.25,20.25,10.60,non_ancre
21.75,20.25,10.60,non_ancre
-27.25,20.75,6.66,non_ancre
-26.75,20.75,6.66,non_ancre
-26.25,20.75,6.66,non_ancre
-25.75,20.75,6.66,non_ancre
-25.25,20.75,6.66,non_ancre
-24.75,20.75,6.65,non_ancre
-24.25,20.75,6.65,non_ancre
-23.25,20.75,6.65,non_ancre
-22.75,20.75,6.65,non_ancre
-22.75,20.75,10.67,non_ancre
-22.25,20.75,6.65,non_ancre
-22.25,20.75,10.67,non_ancre
-21.75,20.75,6.65,non_ancre
-21.25,20.75,6.65,non_ancre
-21.25,20.75,10.67,non_ancre
-20.75,20.75,6.65,non_ancre
-20.75,20.75,10.67,non_ancre
-20.25,20.75,6.65,non_ancre
-20.25,20.75,10.67,non_ancre
-19.75,20.75,6.65,non_ancre
-19.75,20.75,10.67,non_ancre
-19.25,20.75,0.58,non_ancre
-19.25,20.75,6.65,non_ancre
-19.25,20.75,10.67,non_ancre
-18.75,20.75,0.58,non_ancre
-18.75,20.75,6.57,non_ancre
-18.75,20.75,10.67,non_ancre
-18.25,20.75,0.44,non_ancre
-18.25,20.75,6.15,non_ancre
-18.25,20.75,10.67,non_ancre
-17.75,20.75,6.57,non_ancre
-17.75,20.75,10.67,non_ancre
-17.25,20.75,6.57,non_ancre
-17.25,20.75,10.67,non_ancre
-16.75,20.75,6.59,non_ancre
-16.75,20.75,10.67,non_ancre
-16.25,20.75,6.57,non_ancre
-16.25,20.75,10.67,non_ancre
-15.75,20.75,6.57,non_ancre
-15.75,20.75,10.67,non_ancre
-15.25,20.75,6.59,non_ancre
-15.25,20.75,10.67,non_ancre
-14.75,20.75,6.57,non_ancre
-14.75,20.75,10.67,non_ancre
-14.25,20.75,6.57,non_ancre
-14.25,20.75,10.67,non_ancre
-13.75,20.75,5.65,non_ancre
-13.75,20.75,10.67,non_ancre
-13.25,20.75,10.67,non_ancre
-12.75,20.75,10.67,non_ancre
-12.25,20.75,10.67,non_ancre
-11.75,20.75,10.67,non_ancre
-11.25,20.75,10.67,non_ancre
-10.75,20.75,6.57,non_ancre
-10.75,20.75,10.67,non_ancre
-10.25,20.75,6.57,non_ancre
-10.25,20.75,10.67,non_ancre
-9.75,20.75,6.57,non_ancre
-9.75,20.75,10.67,non_ancre
-9.25,20.75,2.22,non_ancre
-9.25,20.75,6.76,non_ancre
-9.25,20.75,10.67,non_ancre
-8.75,20.75,10.67,non_ancre
-8.25,20.75,6.57,non_ancre
-8.25,20.75,10.67,non_ancre
-7.75,20.75,6.57,non_ancre
-7.75,20.75,10.67,non_ancre
-7.25,20.75,6.57,non_ancre
-7.25,20.75,10.67,non_ancre
-6.75,20.75,6.57,non_ancre
-6.75,20.75,10.75,non_ancre
-6.25,20.75,10.75,non_ancre
-5.75,20.75,10.75,non_ancre
2.75,20.75,6.28,non_ancre
3.25,20.75,8.99,non_ancre
3.25,20.75,10.75,non_ancre
3.75,20.75,8.99,non_ancre
3.75,20.75,10.60,non_ancre
4.25,20.75,8.99,non_ancre
4.75,20.75,8.99,non_ancre
4.75,20.75,10.60,non_ancre
5.25,20.75,8.99,non_ancre
5.25,20.75,10.60,non_ancre
5.75,20.75,8.99,non_ancre
5.75,20.75,10.60,non_ancre
6.25,20.75,8.99,non_ancre
6.25,20.75,10.60,non_ancre
6.75,20.75,8.99,non_ancre
6.75,20.75,10.60,non_ancre
7.25,20.75,8.99,non_ancre
7.75,20.75,8.99,non_ancre
7.75,20.75,10.60,non_ancre
8.25,20.75,8.99,non_ancre
8.25,20.75,10.60,non_ancre
8.75,20.75,8.99,non_ancre
9.25,20.75,8.99,non_ancre
9.25,20.75,10.60,non_ancre
9.75,20.75,8.99,non_ancre
9.75,20.75,10.60,non_ancre
10.25,20.75,8.99,non_ancre
10.25,20.75,10.60,non_ancre
10.75,20.75,8.99,non_ancre
10.75,20.75,10.60,non_ancre
11.25,20.75,8.99,non_ancre
11.25,20.75,10.60,non_ancre
11.75,20.75,8.99,non_ancre
12.25,20.75,0.36,non_ancre
12.25,20.75,8.99,non_ancre
12.25,20.75,10.60,non_ancre
12.75,20.75,0.36,non_ancre
12.75,20.75,8.30,non_ancre
12.75,20.75,10.60,non_ancre
13.75,20.75,10.60,non_ancre
14.25,20.75,10.60,non_ancre
14.75,20.75,10.60,non_ancre
15.25,20.75,10.60,non_ancre
15.75,20.75,-2.90,non_ancre
15.75,20.75,10.60,non_ancre
16.25,20.75,-2.90,non_ancre
16.75,20.75,-2.90,non_ancre
16.75,20.75,10.60,non_ancre
17.25,20.75,-2.90,non_ancre
17.25,20.75,10.60,non_ancre
17.75,20.75,-2.90,non_ancre
18.25,20.75,-2.90,non_ancre
18.25,20.75,10.60,non_ancre
18.75,20.75,-2.90,non_ancre
18.75,20.75,10.60,non_ancre
19.25,20.75,-2.90,non_ancre
19.25,20.75,10.60,non_ancre
19.75,20.75,-2.90,non_ancre
19.75,20.75,10.60,non_ancre
20.25,20.75,-2.90,non_ancre
20.25,20.75,10.60,non_ancre
21.25,20.75,-2.90,non_ancre
21.25,20.75,10.60,non_ancre
