col,lig,centre_x,centre_y,kills_depuis,morts_dedans,portee_mediane_m,denivele_median_m,matchs_kills,matchs_presence,matchs_distincts,occupation_gagnants_ms,occupation_perdants_ms
32,-1,16.250,-0.250,3,5,5.044,-0.458,7,5,12,500.000,1900.000
32,0,16.250,0.250,3,1,2.923,-0.824,3,5,8,1100.000,500.000
32,1,16.250,0.750,2,2,1.556,-0.404,4,6,10,3400.000,1500.000
32,2,16.250,1.250,2,3,8.250,-0.107,5,5,10,2000.000,600.000
32,3,16.250,1.750,3,0,6.392,-0.061,3,5,8,1300.000,500.000
32,4,16.250,2.250,1,2,16.062,0.137,3,6,8,1200.000,1600.000
32,5,16.250,2.750,1,2,5.022,-1.099,3,5,8,1600.000,1400.000
32,6,16.250,3.250,0,1,0.000,0.000,1,6,7,2100.000,800.000
32,7,16.250,3.750,1,0,13.004,-1.556,1,2,3,200.000,200.000
32,13,16.250,6.750,0,0,0.000,0.000,0,1,1,0.000,500.000
32,14,16.250,7.250,0,0,0.000,0.000,0,1,1,0.000,200.000
32,15,16.250,7.750,2,2,5.547,-0.702,4,6,10,900.000,3200.000
32,16,16.250,8.250,5,7,6.443,0.046,12,6,16,5400.000,7700.000
32,17,16.250,8.750,9,6,4.297,0.031,14,6,19,7100.000,10100.000
32,18,16.250,9.250,5,6,5.348,0.031,10,6,16,8400.000,8800.000
32,19,16.250,9.750,4,6,1.780,-0.015,9,6,15,9200.000,6800.000
32,20,16.250,10.250,1,3,8.236,-2.151,4,6,10,2600.000,3900.000
32,21,16.250,10.750,0,0,0.000,0.000,0,1,1,0.000,200.000
32,22,16.250,11.250,0,1,0.000,0.000,1,1,2,300.000,0.000
32,23,16.250,11.750,0,0,0.000,0.000,0,1,1,100.000,0.000
32,24,16.250,12.250,0,0,0.000,0.000,0,1,1,300.000,0.000
32,25,16.250,12.750,1,0,4.291,-0.244,1,3,4,2200.000,500.000
32,26,16.250,13.250,1,1,2.382,0.046,2,6,8,16100.000,6700.000
32,27,16.250,13.750,0,0,0.000,0.000,0,6,6,5900.000,2800.000
32,28,16.250,14.250,3,1,0.271,0.000,4,6,10,2200.000,2300.000
32,29,16.250,14.750,0,3,0.000,0.000,3,5,8,1300.000,900.000
32,30,16.250,15.250,1,1,3.926,1.205,2,5,7,1200.000,1000.000
32,31,16.250,15.750,2,1,7.021,0.008,3,4,7,1100.000,800.000
32,32,16.250,16.250,1,0,4.735,-1.999,1,2,3,300.000,400.000
32,33,16.250,16.750,1,0,1.503,0.275,1,2,3,200.000,400.000
32,34,16.250,17.250,1,1,3.086,0.000,2,0,2,0.000,0.000
33,-33,16.750,-16.250,7,2,3.420,0.824,8,6,14,6400.000,10600.000
33,-32,16.750,-15.750,7,2,3.677,0.656,8,6,14,6500.000,9800.000
33,-31,16.750,-15.250,4,3,4.345,0.420,6,6,12,10200.000,7900.000
33,-30,16.750,-14.750,0,0,0.000,0.000,0,2,2,0.000,200.000
33,-29,16.750,-14.250,0,1,0.000,0.000,1,1,2,0.000,200.000
33,-26,16.750,-12.750,1,1,0.420,-0.061,2,3,5,900.000,600.000
33,-25,16.750,-12.250,13,14,0.620,0.000,12,6,17,3400.000,10100.000
33,-24,16.750,-11.750,2,2,9.864,2.045,4,6,9,3800.000,2100.000
33,-23,16.750,-11.250,2,1,1.013,0.122,3,6,9,4100.000,2400.000
33,-22,16.750,-10.750,2,6,0.262,0.000,6,5,10,2300.000,1600.000
33,-21,16.750,-10.250,2,3,9.465,-0.038,4,5,9,2200.000,2500.000
33,-20,16.750,-9.750,3,2,2.197,0.092,5,6,11,2200.000,2500.000
33,-19,16.750,-9.250,4,5,4.403,0.015,6,5,11,2200.000,2200.000
33,-18,16.750,-8.750,1,0,3.370,-0.122,1,4,4,1800.000,1100.000
33,-17,16.750,-8.250,1,0,17.472,-2.197,1,4,5,500.000,600.000
33,-16,16.750,-7.750,0,1,0.000,0.000,1,4,5,600.000,400.000
33,-15,16.750,-7.250,1,2,8.261,-0.015,3,5,7,500.000,600.000
33,-14,16.750,-6.750,2,1,11.250,-1.091,3,4,5,1600.000,800.000
33,-13,16.750,-6.250,2,1,8.067,0.092,3,4,7,300.000,600.000
33,-12,16.750,-5.750,1,0,14.813,-1.968,1,1,2,0.000,200.000
33,-11,16.750,-5.250,1,1,0.407,0.366,1,2,3,500.000,200.000
33,-10,16.750,-4.750,1,0,7.427,2.930,1,6,7,1200.000,3200.000
33,-9,16.750,-4.250,0,1,0.000,0.000,1,5,6,1300.000,1100.000
33,-8,16.750,-3.750,0,2,0.000,0.000,2,6,8,1100.000,1000.000
33,-7,16.750,-3.250,2,3,6.925,-0.999,4,5,9,2000.000,900.000
33,-6,16.750,-2.750,1,4,2.364,0.015,5,6,11,1400.000,800.000
33,-5,16.750,-2.250,0,2,0.000,0.000,2,6,8,600.000,600.000
33,-4,16.750,-1.750,1,1,2.840,0.397,2,3,5,400.000,200.000
33,-3,16.750,-1.250,1,1,0.340,0.076,2,4,6,200.000,600.000
33,-2,16.750,-0.750,1,3,2.981,-0.015,4,5,9,700.000,800.000
33,-1,16.750,-0.250,2,2,5.778,-0.305,4,6,10,1000.000,900.000
33,0,16.750,0.250,2,0,8.804,-0.046,2,4,6,1100.000,700.000
33,1,16.750,0.750,0,1,0.000,0.000,1,6,7,3400.000,1000.000
33,2,16.750,1.250,0,3,0.000,0.000,3,6,9,2700.000,1600.000
33,3,16.750,1.750,0,2,0.000,0.000,2,4,5,1700.000,0.000
33,4,16.750,2.250,3,1,6.538,-0.015,3,5,8,2600.000,500.000
33,5,16.750,2.750,3,4,3.013,-0.076,7,5,12,2400.000,900.000
33,6,16.750,3.250,1,0,5.599,0.900,1,6,7,1600.000,1200.000
33,7,16.750,3.750,3,1,8.507,-0.137,4,6,10,2600.000,1300.000
33,8,16.750,4.250,1,3,2.003,-0.076,4,5,9,1300.000,300.000
33,9,16.750,4.750,0,1,0.000,0.000,1,4,5,1600.000,0.000
33,10,16.750,5.250,1,0,17.775,-3.830,1,4,4,1100.000,1000.000
33,11,16.750,5.750,0,1,0.000,0.000,1,4,5,900.000,200.000
33,12,16.750,6.250,0,0,0.000,0.000,0,4,4,800.000,800.000
33,13,16.750,6.750,0,2,0.000,0.000,2,4,6,1200.000,400.000
33,14,16.750,7.250,2,4,13.254,-1.556,6,4,10,20600.000,500.000
33,15,16.750,7.750,2,3,3.490,0.008,5,6,10,2600.000,4200.000
33,16,16.750,8.250,4,7,6.339,0.008,9,6,15,6200.000,7300.000
33,17,16.750,8.750,2,2,8.537,-0.092,4,6,10,6900.000,8800.000
33,18,16.750,9.250,8,5,5.095,0.008,12,6,18,6100.000,8000.000
33,19,16.750,9.750,3,6,4.422,-0.961,8,6,13,7700.000,5400.000
33,20,16.750,10.250,7,5,4.655,0.000,11,6,16,10700.000,6500.000
33,21,16.750,10.750,5,3,2.273,0.000,7,6,13,4800.000,2700.000
33,22,16.750,11.250,5,5,7.012,0.000,9,6,15,3200.000,2300.000
33,23,16.750,11.750,3,1,5.511,-0.244,4,6,9,3200.000,5100.000
33,24,16.750,12.250,2,2,4.643,-0.320,4,6,10,3200.000,10800.000
33,25,16.750,12.750,2,6,0.326,0.000,6,6,12,7000.000,8500.000
33,26,16.750,13.250,6,5,2.250,0.000,7,6,12,6000.000,7000.000
33,27,16.750,13.750,2,1,3.527,0.038,3,6,9,3400.000,2700.000
33,28,16.750,14.250,1,2,0.305,-0.015,1,6,7,5100.000,2200.000
33,29,16.750,14.750,3,0,2.158,1.434,3,6,9,3000.000,2100.000
33,30,16.750,15.250,4,2,3.300,-0.008,6,5,9,2000.000,1700.000
33,31,16.750,15.750,1,1,7.422,-0.748,2,4,5,1400.000,1000.000
33,32,16.750,16.250,0,0,0.000,0.000,0,2,2,600.000,300.000
33,33,16.750,16.750,1,0,3.665,-0.778,1,1,1,0.000,500.000
34,-33,17.250,-16.250,2,0,2.102,0.076,2,6,8,2400.000,5200.000
34,-32,17.250,-15.750,4,2,2.919,0.259,6,6,12,3000.000,8600.000
34,-31,17.250,-15.250,6,7,2.447,0.000,9,6,15,7100.000,11000.000
34,-30,17.250,-14.750,4,7,4.050,0.443,7,6,13,8200.000,5500.000
34,-29,17.250,-14.250,0,4,0.000,0.000,4,6,10,3600.000,5100.000
34,-28,17.250,-13.750,0,1,0.000,0.000,1,2,3,400.000,0.000
34,-26,17.250,-12.750,3,1,0.463,0.000,2,3,5,600.000,800.000
34,-25,17.250,-12.250,6,8,3.730,-2.129,10,3,12,1800.000,4300.000
34,-24,17.250,-11.750,0,3,0.000,0.000,3,6,9,2300.000,3600.000
34,-23,17.250,-11.250,2,3,3.592,0.237,5,6,11,6200.000,3300.000
34,-22,17.250,-10.750,4,1,4.801,-0.404,4,6,9,1400.000,1100.000
34,-21,17.250,-10.250,1,0,5.883,1.587,1,6,7,1400.000,1500.000
34,-20,17.250,-9.750,5,5,6.677,0.000,8,6,14,3200.000,2400.000
34,-19,17.250,-9.250,5,3,4.894,0.000,8,6,13,2000.000,3500.000
34,-18,17.250,-8.750,0,6,0.000,0.000,6,6,12,5500.000,1300.000
34,-17,17.250,-8.250,1,1,8.803,-0.671,2,4,6,400.000,2100.000
34,-16,17.250,-7.750,0,1,0.000,0.000,1,4,5,300.000,400.000
34,-15,17.250,-7.250,1,3,14.944,0.000,4,4,8,1000.000,100.000
34,-14,17.250,-6.750,2,1,9.478,0.717,3,4,6,900.000,400.000
34,-13,17.250,-6.250,2,2,9.533,1.663,4,4,8,800.000,1000.000
34,-12,17.250,-5.750,3,0,13.762,1.694,3,2,5,0.000,500.000
34,-11,17.250,-5.250,1,2,3.531,2.151,3,3,6,1600.000,1200.000
34,-10,17.250,-4.750,2,5,3.447,-0.206,5,5,9,1900.000,3200.000
34,-9,17.250,-4.250,2,2,3.369,-0.008,3,5,7,1100.000,1300.000
34,-8,17.250,-3.750,2,3,7.879,0.015,5,5,10,1500.000,1200.000
34,-7,17.250,-3.250,2,2,1.611,-0.710,3,5,8,1600.000,1000.000
34,-6,17.250,-2.750,0,1,0.000,0.000,1,5,6,1000.000,1400.000
34,-5,17.250,-2.250,1,1,5.535,0.015,2,2,4,0.000,600.000
34,-4,17.250,-1.750,1,0,9.011,0.015,1,3,4,100.000,400.000
34,-3,17.250,-1.250,1,3,5.622,-1.282,4,4,8,500.000,600.000
34,-2,17.250,-0.750,5,3,10.546,-0.488,8,6,14,500.000,900.000
34,-1,17.250,-0.250,1,4,4.243,0.031,5,5,10,1000.000,900.000
34,0,17.250,0.250,0,2,0.000,0.000,2,5,7,1000.000,900.000
