# lot C-ter volet 1 — CT.1.1 — film 606d9844 — resume par (slot, mode, tag), calcule sur les lectures CHAINEES ; non_chainees = lectures ecartees ; bande = 1 stricte
slot	bande	mode	tag	emissions	avec_valeur	non_chainees	distinctes	changements	joueurs	t_ms_premiere	t_ms_derniere	frame_premiere	frame_derniere	valeurs_top4
1472	0	B	8	0	0	4	0	0	0	0	0	-1	-1	
1472	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1472	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1472	0	B	15	0	0	2	0	0	0	0	0	-1	-1	
1474	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1474	0	B	0	0	0	3	0	0	0	0	0	-1	-1	
1474	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1474	0	B	2	0	0	1	0	0	0	0	0	-1	-1	
1474	0	B	4	0	0	1	0	0	0	0	0	-1	-1	
1474	0	B	5	0	0	2	0	0	0	0	0	-1	-1	
1474	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1474	0	B	8	0	0	2	0	0	0	0	0	-1	-1	
1474	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1474	0	B	12	0	0	3	0	0	0	0	0	-1	-1	
1474	0	B	15	0	0	2	0	0	0	0	0	-1	-1	
1475	0	A	11	0	0	1	0	0	0	0	0	-1	-1	
1475	0	B	1	0	0	1	0	0	0	0	0	-1	-1	
1475	0	B	2	0	0	1	0	0	0	0	0	-1	-1	
1475	0	B	3	0	0	2	0	0	0	0	0	-1	-1	
1475	0	B	4	0	0	1	0	0	0	0	0	-1	-1	
1475	0	B	5	0	0	2	0	0	0	0	0	-1	-1	
1475	0	B	6	0	0	2	0	0	0	0	0	-1	-1	
1475	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1475	0	B	8	0	0	2	0	0	0	0	0	-1	-1	
1475	0	B	9	0	0	1	0	0	0	0	0	-1	-1	
1475	0	B	12	0	0	3	0	0	0	0	0	-1	-1	
1475	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1475	0	B	14	0	0	2	0	0	0	0	0	-1	-1	
1476	0	A	0	0	0	1	0	0	0	0	0	-1	-1	
1476	0	A	1	0	0	1	0	0	0	0	0	-1	-1	
1476	0	B	0	0	0	11	0	0	0	0	0	-1	-1	
1476	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1476	0	B	2	0	0	2	0	0	0	0	0	-1	-1	
1476	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1476	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1476	0	B	8	1	1	5	1	0	1	76957	76957	700	700	0x4880043C x1
1476	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1478	0	A	0	0	0	1	0	0	0	0	0	-1	-1	
1478	0	A	10	0	0	1	0	0	0	0	0	-1	-1	
1478	0	B	0	0	0	4	0	0	0	0	0	-1	-1	
1478	0	B	2	0	0	1	0	0	0	0	0	-1	-1	
1478	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1478	0	B	5	0	0	1	0	0	0	0	0	-1	-1	
1478	0	B	6	0	0	3	0	0	0	0	0	-1	-1	
1478	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1478	0	B	8	0	0	4	0	0	0	0	0	-1	-1	
1478	0	B	10	0	0	1	0	0	0	0	0	-1	-1	
1479	0	B	0	0	0	3	0	0	0	0	0	-1	-1	
1479	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1479	0	B	2	0	0	3	0	0	0	0	0	-1	-1	
1479	0	B	6	0	0	2	0	0	0	0	0	-1	-1	
1479	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1479	0	B	8	0	0	5	0	0	0	0	0	-1	-1	
1479	0	B	10	0	0	1	0	0	0	0	0	-1	-1	
1479	0	B	13	0	0	1	0	0	0	0	0	-1	-1	
1479	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1480	0	A	6	0	0	1	0	0	0	0	0	-1	-1	
1480	0	A	14	0	0	1	0	0	0	0	0	-1	-1	
1480	0	B	0	0	0	24	0	0	0	0	0	-1	-1	
1480	0	B	1	1	0	12	0	0	1	109560	109560	1026	1026	
1480	0	B	2	0	0	1	0	0	0	0	0	-1	-1	
1480	0	B	3	0	0	11	0	0	0	0	0	-1	-1	
1480	0	B	4	0	0	8	0	0	0	0	0	-1	-1	
1480	0	B	5	0	0	3	0	0	0	0	0	-1	-1	
1480	0	B	6	0	0	4	0	0	0	0	0	-1	-1	
1480	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1480	0	B	8	0	0	2	0	0	0	0	0	-1	-1	
1480	0	B	10	0	0	5	0	0	0	0	0	-1	-1	
1480	0	B	12	0	0	1	0	0	0	0	0	-1	-1	
1480	0	B	15	0	0	1	0	0	0	0	0	-1	-1	
1488	0	A	2	0	0	12	0	0	0	0	0	-1	-1	
1488	0	A	4	0	0	15	0	0	0	0	0	-1	-1	
1488	0	A	7	0	0	4	0	0	0	0	0	-1	-1	
1488	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1488	0	B	0	0	0	8	0	0	0	0	0	-1	-1	
1488	0	B	2	0	0	4	0	0	0	0	0	-1	-1	
1488	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1488	0	B	4	0	0	3	0	0	0	0	0	-1	-1	
1488	0	B	6	0	0	5	0	0	0	0	0	-1	-1	
1488	0	B	7	0	0	2	0	0	0	0	0	-1	-1	
1488	0	B	8	0	0	4	0	0	0	0	0	-1	-1	
1488	0	B	9	0	0	1	0	0	0	0	0	-1	-1	
1488	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1488	0	B	11	0	0	1	0	0	0	0	0	-1	-1	
1488	0	B	12	0	0	13	0	0	0	0	0	-1	-1	
1488	0	B	13	0	0	15	0	0	0	0	0	-1	-1	
1489	0	B	0	1	0	23	0	0	1	138155	138155	1312	1312	
1489	0	B	1	0	0	2	0	0	0	0	0	-1	-1	
1489	0	B	2	0	0	4	0	0	0	0	0	-1	-1	
1489	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1489	0	B	4	0	0	4	0	0	0	0	0	-1	-1	
1489	0	B	6	0	0	8	0	0	0	0	0	-1	-1	
1489	0	B	7	0	0	2	0	0	0	0	0	-1	-1	
1489	0	B	8	0	0	12	0	0	0	0	0	-1	-1	
1489	0	B	10	0	0	6	0	0	0	0	0	-1	-1	
1489	0	B	12	0	0	3	0	0	0	0	0	-1	-1	
1489	0	B	13	0	0	1	0	0	0	0	0	-1	-1	
1489	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1489	0	B	15	0	0	1	0	0	0	0	0	-1	-1	
1490	0	B	0	0	0	3	0	0	0	0	0	-1	-1	
1490	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1490	0	B	4	0	0	1	0	0	0	0	0	-1	-1	
1490	0	B	6	0	0	1	0	0	0	0	0	-1	-1	
1490	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1490	0	B	8	0	0	5	0	0	0	0	0	-1	-1	
1490	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1490	0	B	13	0	0	2	0	0	0	0	0	-1	-1	
1490	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1491	0	B	0	0	0	16	0	0	0	0	0	-1	-1	
1491	0	B	2	0	0	2	0	0	0	0	0	-1	-1	
1491	0	B	3	0	0	5	0	0	0	0	0	-1	-1	
1491	0	B	4	0	0	2	0	0	0	0	0	-1	-1	
1491	0	B	5	0	0	2	0	0	0	0	0	-1	-1	
1491	0	B	6	0	0	4	0	0	0	0	0	-1	-1	
1491	0	B	7	0	0	3	0	0	0	0	0	-1	-1	
1491	0	B	8	0	0	7	0	0	0	0	0	-1	-1	
1491	0	B	10	0	0	5	0	0	0	0	0	-1	-1	
1491	0	B	13	0	0	1	0	0	0	0	0	-1	-1	
1491	0	B	14	0	0	2	0	0	0	0	0	-1	-1	
1491	0	B	15	0	0	1	0	0	0	0	0	-1	-1	
1492	0	B	0	1	0	1	0	0	1	85349	85349	784	784	
1492	0	B	1	0	0	1	0	0	0	0	0	-1	-1	
1492	0	B	2	0	0	2	0	0	0	0	0	-1	-1	
1492	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1492	0	B	4	0	0	1	0	0	0	0	0	-1	-1	
1492	0	B	6	0	0	3	0	0	0	0	0	-1	-1	
1492	0	B	7	0	0	2	0	0	0	0	0	-1	-1	
1492	0	B	8	0	0	5	0	0	0	0	0	-1	-1	
1492	0	B	10	0	0	1	0	0	0	0	0	-1	-1	
1492	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1493	0	A	14	0	0	1	0	0	0	0	0	-1	-1	
1493	0	B	2	0	0	1	0	0	0	0	0	-1	-1	
1493	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1493	0	B	4	0	0	3	0	0	0	0	0	-1	-1	
1493	0	B	6	0	0	2	0	0	0	0	0	-1	-1	
1493	0	B	8	0	0	3	0	0	0	0	0	-1	-1	
1493	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1493	0	B	11	0	0	1	0	0	0	0	0	-1	-1	
1493	0	B	14	0	0	3	0	0	0	0	0	-1	-1	
1493	0	B	15	0	0	1	0	0	0	0	0	-1	-1	
1494	0	A	6	0	0	1	0	0	0	0	0	-1	-1	
1494	0	A	8	0	0	1	0	0	0	0	0	-1	-1	
1494	0	B	0	0	0	2	0	0	0	0	0	-1	-1	
1494	0	B	1	0	0	1	0	0	0	0	0	-1	-1	
1494	0	B	3	0	0	2	0	0	0	0	0	-1	-1	
1494	0	B	4	0	0	88	0	0	0	0	0	-1	-1	
1494	0	B	7	0	0	2	0	0	0	0	0	-1	-1	
1494	0	B	8	0	0	4	0	0	0	0	0	-1	-1	
1494	0	B	10	0	0	9	0	0	0	0	0	-1	-1	
1494	0	B	11	0	0	8	0	0	0	0	0	-1	-1	
1494	0	B	12	0	0	4	0	0	0	0	0	-1	-1	
1494	0	B	14	0	0	2	0	0	0	0	0	-1	-1	
1494	0	B	15	0	0	3	0	0	0	0	0	-1	-1	
1495	0	A	10	0	0	1	0	0	0	0	0	-1	-1	
1495	0	B	0	0	0	3	0	0	0	0	0	-1	-1	
1495	0	B	1	0	0	1	0	0	0	0	0	-1	-1	
1495	0	B	2	0	0	1	0	0	0	0	0	-1	-1	
1495	0	B	3	0	0	1	0	0	0	0	0	-1	-1	
1495	0	B	4	0	0	1	0	0	0	0	0	-1	-1	
1495	0	B	6	0	0	1	0	0	0	0	0	-1	-1	
1495	0	B	7	0	0	1	0	0	0	0	0	-1	-1	
1495	0	B	8	0	0	1	0	0	0	0	0	-1	-1	
1495	0	B	10	0	0	2	0	0	0	0	0	-1	-1	
1495	0	B	11	0	0	1	0	0	0	0	0	-1	-1	
1495	0	B	14	0	0	1	0	0	0	0	0	-1	-1	
1497	1	A	12	0	0	1	0	0	0	0	0	-1	-1	
1497	1	B	0	0	0	3	0	0	0	0	0	-1	-1	
1497	1	B	2	0	0	1	0	0	0	0	0	-1	-1	
1497	1	B	3	0	0	1	0	0	0	0	0	-1	-1	
1497	1	B	4	1	0	0	0	0	1	133717	133717	1268	1268	
1497	1	B	5	2	0	0	0	0	2	146063	146063	1391	1391	
1497	1	B	6	0	0	2	0	0	0	0	0	-1	-1	
1497	1	B	7	0	0	1	0	0	0	0	0	-1	-1	
1497	1	B	8	0	0	1	0	0	0	0	0	-1	-1	
1497	1	B	10	0	0	1	0	0	0	0	0	-1	-1	
1497	1	B	13	0	0	1	0	0	0	0	0	-1	-1	
1497	1	B	15	0	0	1	0	0	0	0	0	-1	-1	
1498	1	A	5	2	2	0	2	1	1	105056	155823	981	1489	0x78F81557 x1 0x8727C0FF x1
1498	1	A	6	0	0	1	0	0	0	0	0	-1	-1	
1498	1	A	13	0	0	1	0	0	0	0	0	-1	-1	
1498	1	B	0	0	0	1	0	0	0	0	0	-1	-1	
1498	1	B	1	0	0	1	0	0	0	0	0	-1	-1	
1498	1	B	3	0	0	1	0	0	0	0	0	-1	-1	
1498	1	B	4	0	0	1	0	0	0	0	0	-1	-1	
1498	1	B	6	0	0	1	0	0	0	0	0	-1	-1	
1498	1	B	7	0	0	1	0	0	0	0	0	-1	-1	
1498	1	B	10	0	0	1	0	0	0	0	0	-1	-1	
1498	1	B	12	0	0	1	0	0	0	0	0	-1	-1	
1499	1	A	4	13	13	0	3	12	1	45677	197665	387	1907	0xFFFFFFFF x6 0x00000000 x5 0x00000001 x2
1499	1	A	5	0	0	1	0	0	0	0	0	-1	-1	
1499	1	B	0	0	0	1	0	0	0	0	0	-1	-1	
1499	1	B	2	0	0	2	0	0	0	0	0	-1	-1	
1499	1	B	4	0	0	2	0	0	0	0	0	-1	-1	
1499	1	B	5	0	0	1	0	0	0	0	0	-1	-1	
1499	1	B	7	0	0	1	0	0	0	0	0	-1	-1	
1499	1	B	8	0	0	1	0	0	0	0	0	-1	-1	
1499	1	B	9	0	0	1	0	0	0	0	0	-1	-1	
1499	1	B	13	0	0	1	0	0	0	0	0	-1	-1	
1499	1	B	14	0	0	2	0	0	0	0	0	-1	-1	
1499	1	B	15	0	0	1	0	0	0	0	0	-1	-1	
1500	1	A	4	14	14	0	3	13	1	44791	197748	379	1908	0xFFFFFFFF x7 0x00000000 x5 0x00000001 x2
1500	1	A	6	0	0	1	0	0	0	0	0	-1	-1	
1500	1	A	15	0	0	1	0	0	0	0	0	-1	-1	
1500	1	B	0	0	0	7	0	0	0	0	0	-1	-1	
1500	1	B	1	0	0	1	0	0	0	0	0	-1	-1	
1500	1	B	3	0	0	1	0	0	0	0	0	-1	-1	
1500	1	B	4	0	0	1	0	0	0	0	0	-1	-1	
1500	1	B	5	0	0	1	0	0	0	0	0	-1	-1	
1500	1	B	6	0	0	3	0	0	0	0	0	-1	-1	
1500	1	B	7	0	0	1	0	0	0	0	0	-1	-1	
1500	1	B	8	0	0	3	0	0	0	0	0	-1	-1	
1500	1	B	9	0	0	2	0	0	0	0	0	-1	-1	
1500	1	B	10	0	0	2	0	0	0	0	0	-1	-1	
1500	1	B	12	0	0	1	0	0	0	0	0	-1	-1	
1500	1	B	13	0	0	1	0	0	0	0	0	-1	-1	
1500	1	B	14	0	0	1	0	0	0	0	0	-1	-1	
1500	1	B	15	0	0	3	0	0	0	0	0	-1	-1	
1501	1	A	3	316	316	0	121	315	1	44791	197748	379	1908	0x007FFFFF x11 0x008126E9 x6 0x0080E560 x6 0x0080C49B x6 ...
1501	1	A	8	0	0	1	0	0	0	0	0	-1	-1	
1501	1	B	0	0	0	2	0	0	0	0	0	-1	-1	
1501	1	B	2	0	0	2	0	0	0	0	0	-1	-1	
1501	1	B	4	0	0	8	0	0	0	0	0	-1	-1	
1501	1	B	6	0	0	1	0	0	0	0	0	-1	-1	
1501	1	B	7	0	0	3	0	0	0	0	0	-1	-1	
1501	1	B	8	0	0	11	0	0	0	0	0	-1	-1	
1501	1	B	9	0	0	2	0	0	0	0	0	-1	-1	
1501	1	B	10	0	0	2	0	0	0	0	0	-1	-1	
1501	1	B	11	0	0	2	0	0	0	0	0	-1	-1	
1501	1	B	12	0	0	1	0	0	0	0	0	-1	-1	
1501	1	B	14	0	0	3	0	0	0	0	0	-1	-1	
