ti	i	composant	niveau	statut	annonces	pct_records_ti	plancher_bruit	exces_sur_plancher	temoin_vide	temoin_inconnu	temoin_occupe
13	28	managed-object-player-masked-property-component	1	non_porte	39	1.37	37.0	1.1	352	858	2586
13	29	managed-object-player-masked-property-component	1	non_porte	57	2.01	37.0	1.5	951	820	228
13	30	managed-object-player-masked-property-component	1	non_porte	30	1.06	37.0	0.8	261	724	2310
13	31	managed-object-player-masked-property-component	1	non_porte	22	0.77	37.0	0.6	238	539	523
13	32	managed-object-player-masked-property-component	1	non_porte	48	1.69	37.0	1.3	818	3150	468
13	33	managed-object-player-masked-property-component	1	non_porte	22	0.77	37.0	0.6	284	1569	518
13	34	(hors grammaire)	-	hors_grammaire	25	0.88	37.0	0.7	330	399	267
13	35	(hors grammaire)	-	hors_grammaire	35	1.23	37.0	0.9	201	346	387
13	36	(hors grammaire)	-	hors_grammaire	67	2.36	37.0	1.8	527	3035	321
13	37	(hors grammaire)	-	hors_grammaire	25	0.88	37.0	0.7	256	530	296
13	38	(hors grammaire)	-	hors_grammaire	36	1.27	37.0	1.0	336	370	524
13	39	(hors grammaire)	-	hors_grammaire	37	1.30	37.0	1.0	692	365	301
13	40	(hors grammaire)	-	hors_grammaire	45	1.58	37.0	1.2	302	832	450
13	41	(hors grammaire)	-	hors_grammaire	23	0.81	37.0	0.6	290	622	382
13	42	(hors grammaire)	-	hors_grammaire	30	1.06	37.0	0.8	528	525	443
13	43	(hors grammaire)	-	hors_grammaire	34	1.20	37.0	0.9	442	499	230
13	44	(hors grammaire)	-	hors_grammaire	29	1.02	37.0	0.8	244	458	373
13	45	(hors grammaire)	-	hors_grammaire	57	2.01	37.0	1.5	2186	573	310
13	46	(hors grammaire)	-	hors_grammaire	45	1.58	37.0	1.2	214	1111	233
13	47	(hors grammaire)	-	hors_grammaire	35	1.23	37.0	0.9	441	590	621
13	48	(hors grammaire)	-	hors_grammaire	82	2.89	37.0	2.2	948	954	406
13	49	(hors grammaire)	-	hors_grammaire	25	0.88	37.0	0.7	247	688	222
13	50	(hors grammaire)	-	hors_grammaire	35	1.23	37.0	0.9	254	499	274
13	51	(hors grammaire)	-	hors_grammaire	45	1.58	37.0	1.2	205	477	233
13	52	(hors grammaire)	-	hors_grammaire	49	1.72	37.0	1.3	315	914	369
13	53	(hors grammaire)	-	hors_grammaire	31	1.09	37.0	0.8	219	1021	528
13	54	(hors grammaire)	-	hors_grammaire	20	0.70	37.0	0.5	282	600	3323
13	55	(hors grammaire)	-	hors_grammaire	47	1.65	37.0	1.3	1601	1898	1076
13	56	(hors grammaire)	-	hors_grammaire	28	0.99	37.0	0.8	281	1172	551
13	57	(hors grammaire)	-	hors_grammaire	21	0.74	37.0	0.6	1055	1456	2644
13	58	(hors grammaire)	-	hors_grammaire	27	0.95	37.0	0.7	1018	1177	929
13	59	(hors grammaire)	-	hors_grammaire	40	1.41	37.0	1.1	1905	1283	2948
13	60	(hors grammaire)	-	hors_grammaire	50	1.76	37.0	1.4	1652	4111	842
13	61	(hors grammaire)	-	hors_grammaire	19	0.67	37.0	0.5	1368	962	400
13	62	(hors grammaire)	-	hors_grammaire	19	0.67	37.0	0.5	375	829	334
13	63	(hors grammaire)	-	hors_grammaire	19	0.67	37.0	0.5	239	637	230
47	0	managed-object-networked-splash-message-static-component	0	porte	76	0.67	20.0	3.8	1238	3330	234791
47	1	managed-object-networked-splash-message-dynamic-component	1	porte	340	3.02	20.0	17.0	857	938	209112
47	2	personal-ai-data-component	1	non_porte	9028	80.08	20.0	451.4	593	1001	602
47	3	(hors grammaire)	-	hors_grammaire	12	0.11	20.0	0.6	380	533	275
47	4	(hors grammaire)	-	hors_grammaire	64	0.57	20.0	3.2	1363	1847	2511
47	5	(hors grammaire)	-	hors_grammaire	11	0.10	20.0	0.6	1255	963	94044
47	6	(hors grammaire)	-	hors_grammaire	242	2.15	20.0	12.1	643	633	429
47	7	(hors grammaire)	-	hors_grammaire	12	0.11	20.0	0.6	744	1212	494
47	8	(hors grammaire)	-	hors_grammaire	418	3.71	20.0	20.9	878	956	507
47	9	(hors grammaire)	-	hors_grammaire	26	0.23	20.0	1.3	492	1006	865
47	10	(hors grammaire)	-	hors_grammaire	289	2.56	20.0	14.4	682	740	327
47	11	(hors grammaire)	-	hors_grammaire	25	0.22	20.0	1.2	200	374	1886
47	12	(hors grammaire)	-	hors_grammaire	39	0.35	20.0	1.9	473	511	348
47	13	(hors grammaire)	-	hors_grammaire	37	0.33	20.0	1.9	1038	545	447
47	14	(hors grammaire)	-	hors_grammaire	29	0.26	20.0	1.4	174	409	204
47	15	(hors grammaire)	-	hors_grammaire	29	0.26	20.0	1.4	261	322	369
47	16	(hors grammaire)	-	hors_grammaire	16	0.14	20.0	0.8	4175	972	485
47	17	(hors grammaire)	-	hors_grammaire	29	0.26	20.0	1.4	258	1150	423
47	18	(hors grammaire)	-	hors_grammaire	19	0.17	20.0	0.9	681	501	339
47	19	(hors grammaire)	-	hors_grammaire	15	0.13	20.0	0.8	142	374	203
47	20	(hors grammaire)	-	hors_grammaire	59	0.52	20.0	3.0	296	695	2018
47	21	(hors grammaire)	-	hors_grammaire	33	0.29	20.0	1.6	274	557	178677
47	22	(hors grammaire)	-	hors_grammaire	44	0.39	20.0	2.2	244	319	541
47	23	(hors grammaire)	-	hors_grammaire	23	0.20	20.0	1.1	85	388	160
47	24	(hors grammaire)	-	hors_grammaire	24	0.21	20.0	1.2	126	510	221
47	25	(hors grammaire)	-	hors_grammaire	16	0.14	20.0	0.8	252	505	236622
47	26	(hors grammaire)	-	hors_grammaire	36	0.32	20.0	1.8	706	706	553
47	27	(hors grammaire)	-	hors_grammaire	29	0.26	20.0	1.4	1418	917	782
47	28	(hors grammaire)	-	hors_grammaire	8	0.07	20.0	0.4	352	858	2586
47	29	(hors grammaire)	-	hors_grammaire	32	0.28	20.0	1.6	951	820	228
47	30	(hors grammaire)	-	hors_grammaire	19	0.17	20.0	0.9	261	724	2310
47	31	(hors grammaire)	-	hors_grammaire	13	0.12	20.0	0.7	238	539	523
47	32	(hors grammaire)	-	hors_grammaire	26	0.23	20.0	1.3	818	3150	468
47	33	(hors grammaire)	-	hors_grammaire	23	0.20	20.0	1.1	284	1569	518
47	34	(hors grammaire)	-	hors_grammaire	20	0.18	20.0	1.0	330	399	267
47	35	(hors grammaire)	-	hors_grammaire	19	0.17	20.0	0.9	201	346	387
47	36	(hors grammaire)	-	hors_grammaire	103	0.91	20.0	5.2	527	3035	321
47	37	(hors grammaire)	-	hors_grammaire	16	0.14	20.0	0.8	256	530	296
47	38	(hors grammaire)	-	hors_grammaire	11	0.10	20.0	0.6	336	370	524
47	39	(hors grammaire)	-	hors_grammaire	18	0.16	20.0	0.9	692	365	301
47	40	(hors grammaire)	-	hors_grammaire	18	0.16	20.0	0.9	302	832	450
47	41	(hors grammaire)	-	hors_grammaire	9	0.08	20.0	0.5	290	622	382
47	42	(hors grammaire)	-	hors_grammaire	15	0.13	20.0	0.8	528	525	443
47	43	(hors grammaire)	-	hors_grammaire	13	0.12	20.0	0.7	442	499	230
47	44	(hors grammaire)	-	hors_grammaire	20	0.18	20.0	1.0	244	458	373
47	45	(hors grammaire)	-	hors_grammaire	29	0.26	20.0	1.4	2186	573	310
47	46	(hors grammaire)	-	hors_grammaire	27	0.24	20.0	1.4	214	1111	233
47	47	(hors grammaire)	-	hors_grammaire	24	0.21	20.0	1.2	441	590	621
47	48	(hors grammaire)	-	hors_grammaire	6	0.05	20.0	0.3	948	954	406
47	49	(hors grammaire)	-	hors_grammaire	10	0.09	20.0	0.5	247	688	222
47	50	(hors grammaire)	-	hors_grammaire	12	0.11	20.0	0.6	254	499	274
47	51	(hors grammaire)	-	hors_grammaire	15	0.13	20.0	0.8	205	477	233
47	52	(hors grammaire)	-	hors_grammaire	104	0.92	20.0	5.2	315	914	369
47	53	(hors grammaire)	-	hors_grammaire	20	0.18	20.0	1.0	219	1021	528
47	54	(hors grammaire)	-	hors_grammaire	18	0.16	20.0	0.9	282	600	3323
47	55	(hors grammaire)	-	hors_grammaire	12	0.11	20.0	0.6	1601	1898	1076
47	56	(hors grammaire)	-	hors_grammaire	14	0.12	20.0	0.7	281	1172	551
47	57	(hors grammaire)	-	hors_grammaire	13	0.12	20.0	0.7	1055	1456	2644
