bande	i	composant	tag	chunk	paquet	bit_charge	slot	gen	bits_bruts_hex	pay_bits	payload
reelle	23	player-masked-property (i23)	0	7	1262	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	23	player-masked-property (i23)	1	1	1114	5967	1536	0	13402460000060D7	0	0	[non chaine]
reelle	23	player-masked-property (i23)	1	9	1036	599	1536	0	13403280000060D7	0	0	[non chaine]
reelle	23	player-masked-property (i23)	1	11	1774	599	1536	0	13403C00000060D7	0	0	[non chaine]
reelle	23	player-masked-property (i23)	2	6	574	1952	1536	0	200003A136721680	0	0	[non chaine]
reelle	23	player-masked-property (i23)	2	6	760	2352	1536	0	200003A0201AC000	0	0	[non chaine]
reelle	23	player-masked-property (i23)	2	12	1066	1976	1536	0	200003A0201AD7C0	0	0	[non chaine]
reelle	23	player-masked-property (i23)	5	6	1290	1354	1537	0	5BB102DFA7040F80	0	0	[non chaine]
reelle	23	player-masked-property (i23)	5	24	1088	149	1536	1	56C8A800C26982E6	0	0	[non chaine]
reelle	23	player-masked-property (i23)	5	27	504	359	1537	1	53A42C000A132579	0	0	[non chaine]
reelle	23	player-masked-property (i23)	6	29	1476	440	1547	3	608820C75E20118A	0	0	[non chaine]
reelle	23	player-masked-property (i23)	7	10	2014	1431	1542	2	728C210900001F1F	24	2671120	[non chaine]
reelle	23	player-masked-property (i23)	7	19	964	1234	1547	0	7F27299648002106	24	15889049	[non chaine]
reelle	23	player-masked-property (i23)	8	5	1254	1940	1536	0	800003A135C22001	32	14867	[non chaine]
reelle	23	player-masked-property (i23)	8	11	1136	814	1540	0	8D07FC5FFCFCA880	32	3498034687	[non chaine]
reelle	23	player-masked-property (i23)	8	12	78	149	1539	3	89420004C99DAE6B	32	2485125196	[non chaine]
reelle	23	player-masked-property (i23)	11	16	560	149	1547	3	BD41B70018A65A8A	4	13	[non chaine]
reelle	23	player-masked-property (i23)	11	17	1354	149	1547	3	BD013A86C5E207B4	4	13	[non chaine]
reelle	23	player-masked-property (i23)	12	23	2008	1347	1536	0	C00003A154623042	4	0	[non chaine]
reelle	23	player-masked-property (i23)	12	24	230	2067	1536	0	C00003A1550A13C0	4	0	[non chaine]
reelle	23	player-masked-property (i23)	13	4	1028	562	1541	1	D441290005564181	4	4	[non chaine]
reelle	23	player-masked-property (i23)	13	17	1310	149	1537	1	D507BA840E2635AA	4	5	[non chaine]
reelle	23	player-masked-property (i23)	13	30	738	2595	1523	1	D48C0042190328B7	4	4	[non chaine]
reelle	23	player-masked-property (i23)	14	5	976	3840	1536	0	E00003A1352A1682	4	0	[non chaine]
reelle	23	player-masked-property (i23)	14	17	1288	149	1547	3	E6C2B102C2C9986E	4	6	[non chaine]
reelle	23	player-masked-property (i23)	14	28	874	787	1523	0	E711382201906573	4	7	[non chaine]
reelle	23	player-masked-property (i23)	15	28	1548	465	1523	0	FE7DF63DA89B5200	4	14	[non chaine]
reelle	23	player-masked-property (i23)	15	31	278	159	1523	2	F68800462759F93A	4	6	[non chaine]
reelle	24	player-masked-property (i24)	0	3	688	182	1546	2	00880CE33E749110	0	0	[non chaine]
reelle	24	player-masked-property (i24)	0	4	1780	1828	1536	0	000003A1346A3001	0	0	[non chaine]
reelle	24	player-masked-property (i24)	0	4	2144	1697	1536	0	000003A134922001	0	0	[non chaine]
reelle	24	player-masked-property (i24)	1	12	342	1690	1537	1	19AD0FAC9684E501	0	0	[non chaine]
reelle	24	player-masked-property (i24)	1	29	288	1165	1536	0	135F7A0932271480	0	0	[non chaine]
reelle	24	player-masked-property (i24)	2	20	256	149	1547	3	2A818001A9935E8C	0	0	[non chaine]
reelle	24	player-masked-property (i24)	3	20	278	149	1547	3	3BC1B10216264D0A	0	0	[CHAINE]
reelle	24	player-masked-property (i24)	4	12	2302	2049	1536	0	400003A141D22001	0	0	[non chaine]
reelle	24	player-masked-property (i24)	4	23	48	3454	1536	0	400003A0201AFBE0	0	0	[non chaine]
reelle	24	player-masked-property (i24)	4	23	1046	1955	1536	0	400003A0201A0020	0	0	[non chaine]
reelle	24	player-masked-property (i24)	5	9	876	2793	1525	3	5DE401BC407407C1	0	0	[non chaine]
reelle	24	player-masked-property (i24)	6	22	442	1975	1536	0	600003A151AA2001	0	0	[non chaine]
reelle	24	player-masked-property (i24)	6	22	2208	1175	1536	0	600003A152DA2001	0	0	[non chaine]
reelle	24	player-masked-property (i24)	7	9	1060	149	1547	0	784380316261C3A1	24	8665091	[non chaine]
reelle	24	player-masked-property (i24)	7	24	1250	149	1536	2	7983A80609263EEA	24	9976448	[non chaine]
reelle	24	player-masked-property (i24)	8	21	1134	1917	1536	0	800003A1502A4001	32	14869	[non chaine]
reelle	24	player-masked-property (i24)	8	23	2288	323	1546	1	8CC7800669942E8E	32	3430416486	[non chaine]
reelle	24	player-masked-property (i24)	9	16	986	149	1547	0	9F04000669992685	32	4030726246	[non chaine]
reelle	24	player-masked-property (i24)	10	5	1160	389	1547	3	AA803F5005264BDA	1	1	[non chaine]
reelle	24	player-masked-property (i24)	12	3	1206	2320	1536	0	C00003A0201BF2C0	4	0	[non chaine]
reelle	24	player-masked-property (i24)	12	3	2030	2188	1536	0	C00003A0201AEBE0	4	0	[non chaine]
reelle	24	player-masked-property (i24)	12	23	1068	1001	1545	2	CC8E173208961180	4	12	[non chaine]
reelle	24	player-masked-property (i24)	13	27	68	2399	1536	1	D1308806BE00203A	4	1	[non chaine]
reelle	24	player-masked-property (i24)	14	13	126	2600	1535	3	E0FFEFF0BFF00008	4	0	[non chaine]
reelle	24	player-masked-property (i24)	14	21	628	1554	1536	0	E00003A14FBA3001	4	0	[non chaine]
reelle	26	player-masked-property (i26)	0	3	1720	347	1547	3	0000CB70C194A110	0	0	[non chaine]
reelle	26	player-masked-property (i26)	0	5	1428	1407	1535	2	06CD44640FB16A20	0	0	[non chaine]
reelle	26	player-masked-property (i26)	0	5	1450	1476	1537	0	060081EFB58209A7	0	0	[non chaine]
reelle	26	player-masked-property (i26)	1	24	844	2005	1537	0	180081E91A90904D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	1	24	846	2069	1537	0	180081EB7390904D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	1	24	848	1880	1537	0	100081EC7090904D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	2	23	1356	1581	1536	2	20C05EA0940A9F91	0	0	[non chaine]
reelle	26	player-masked-property (i26)	2	24	832	1890	1537	0	280081E81590904D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	2	24	834	2108	1537	0	280081E81690904D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	3	24	830	1909	1537	0	382081E8B410904D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	4	25	746	149	1538	2	4C85A102162638EA	0	0	[CHAINE]
reelle	26	player-masked-property (i26)	4	23	1318	967	1547	1	4C8FC000012C195D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	4	24	828	2019	1537	0	400081E97390904D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	5	24	826	1841	1537	0	582081EA3390904D	0	0	[non chaine]
reelle	26	player-masked-property (i26)	7	24	824	1902	1537	0	700081EB3310904D	24	2078	[CHAINE]
reelle	26	player-masked-property (i26)	7	31	332	498	1540	1	7F2E9AFF92000841	24	15919535	[non chaine]
reelle	26	player-masked-property (i26)	8	18	2364	2045	1536	0	800003A02013EF82	32	14850	[non chaine]
reelle	26	player-masked-property (i26)	8	24	822	2027	1537	0	800081EC1110904D	32	532161	[non chaine]
reelle	26	player-masked-property (i26)	8	24	854	1859	1537	0	8BA081EFCC10904D	32	3121094396	[non chaine]
reelle	26	player-masked-property (i26)	9	10	1498	634	1523	0	90004A8373D00583	32	305207	[non chaine]
reelle	26	player-masked-property (i26)	9	24	820	2008	1537	0	980081EDAF90904D	32	2148015834	[non chaine]
reelle	26	player-masked-property (i26)	11	16	1280	1075	1537	0	BFC081EFC70209B3	4	15	[non chaine]
reelle	26	player-masked-property (i26)	12	18	2014	1224	1536	0	C00003A0205BF080	4	0	[non chaine]
reelle	26	player-masked-property (i26)	13	5	1472	1500	1537	0	D7C081EFD68209A1	4	7	[non chaine]
reelle	26	player-masked-property (i26)	14	19	174	528	1539	2	EEE3011154482900	4	14	[CHAINE]
reelle	26	player-masked-property (i26)	14	24	744	2031	1537	0	EFA081EB4010904D	4	15	[non chaine]
reelle	26	player-masked-property (i26)	14	24	772	1806	1537	0	E80081EDCD90904D	4	8	[non chaine]
reelle	26	player-masked-property (i26)	15	5	1474	1991	1537	0	FFC081EFB68209A0	4	15	[non chaine]
reelle	26	player-masked-property (i26)	15	20	788	2213	1540	0	FEB7B2D38E8C0042	4	14	[non chaine]
reelle	26	player-masked-property (i26)	15	21	2094	810	1537	0	FBE0826BEF820BBF	4	11	[non chaine]
reelle	27	player-masked-property (i27)	0	3	634	563	1524	0	000000410081ED08	0	0	[non chaine]
reelle	27	player-masked-property (i27)	0	4	238	324	1539	3	03FC0000FA3F984C	0	0	[non chaine]
reelle	27	player-masked-property (i27)	0	7	1294	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	27	player-masked-property (i27)	2	17	712	1956	1536	0	200003A148DA4001	0	0	[non chaine]
reelle	27	player-masked-property (i27)	2	17	790	2060	1536	0	200003A148DA4001	0	0	[non chaine]
reelle	27	player-masked-property (i27)	2	17	894	1261	1536	0	200003A148DA4001	0	0	[non chaine]
reelle	27	player-masked-property (i27)	3	15	2330	1464	1538	1	37E8DF440023230D	0	0	[non chaine]
reelle	27	player-masked-property (i27)	4	16	1924	1675	1536	0	400003A0203BF000	0	0	[non chaine]
reelle	27	player-masked-property (i27)	4	16	2086	2184	1536	0	400003A0203BF3E0	0	0	[non chaine]
reelle	27	player-masked-property (i27)	4	17	198	1468	1536	0	400003A0201BF3E0	0	0	[non chaine]
reelle	27	player-masked-property (i27)	5	8	428	471	1529	0	5776C86A2114A002	0	0	[non chaine]
reelle	27	player-masked-property (i27)	5	22	2280	468	1545	2	5C88147A1CBA0000	0	0	[non chaine]
reelle	27	player-masked-property (i27)	6	14	1020	348	1533	3	6B541113A4001559	0	0	[CHAINE]
reelle	27	player-masked-property (i27)	6	24	740	1816	1537	0	67A081EB6010904D	0	0	[non chaine]
reelle	27	player-masked-property (i27)	9	24	738	2042	1537	0	97C081EB8010904D	32	2080906936	[non chaine]
reelle	27	player-masked-property (i27)	9	24	1832	160	1535	0	90A04A6497A3CFAF	32	168076873	[non chaine]
reelle	27	player-masked-property (i27)	10	6	1254	1282	1532	2	A154DE68C004217D	1	0	[non chaine]
reelle	27	player-masked-property (i27)	10	26	1898	2579	1536	0	A00003A0201BF300	1	0	[non chaine]
reelle	27	player-masked-property (i27)	10	26	2196	1669	1536	0	A00003A0201BF140	1	0	[non chaine]
reelle	27	player-masked-property (i27)	12	13	2224	596	1540	3	CCB8B8BDA7ED1132	4	12	[non chaine]
reelle	27	player-masked-property (i27)	12	24	736	1960	1537	0	C7C081EBC010904D	4	7	[non chaine]
reelle	27	player-masked-property (i27)	13	3	872	1857	1526	1	D660133124001083	4	6	[non chaine]
reelle	27	player-masked-property (i27)	13	25	1570	1309	1529	0	D28C3CFF9A117C02	4	2	[non chaine]
reelle	27	player-masked-property (i27)	14	10	656	829	1527	1	EA7793D3A13C13D2	4	10	[non chaine]
reelle	27	player-masked-property (i27)	14	18	1076	1400	1537	0	ECE081EC200209A0	4	12	[non chaine]
reelle	27	player-masked-property (i27)	14	19	960	1430	1537	0	EAA081EFD0820DBF	4	10	[non chaine]
reelle	27	player-masked-property (i27)	15	6	1296	1483	1537	0	F4E081F03C8209B1	4	4	[non chaine]
reelle	27	player-masked-property (i27)	15	18	1070	1819	1537	0	F4E081EC208209A0	4	4	[non chaine]
reelle	27	player-masked-property (i27)	15	18	1072	1778	1537	0	F50081EC200209A0	4	5	[non chaine]
reelle	28	player-masked-property (i28)	0	21	508	938	1540	0	0C469126A4001559	0	0	[CHAINE]
reelle	28	player-masked-property (i28)	0	7	568	849	1532	3	00691109A400165C	0	0	[non chaine]
reelle	28	player-masked-property (i28)	0	7	1340	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	28	player-masked-property (i28)	1	29	284	999	1536	0	13CA7A0922271480	0	0	[non chaine]
reelle	28	player-masked-property (i28)	2	19	1160	1124	1537	2	2724024D84600210	0	0	[non chaine]
reelle	28	player-masked-property (i28)	3	14	1470	149	1539	2	34C1B4801D263719	0	0	[non chaine]
reelle	28	player-masked-property (i28)	4	21	900	326	1540	3	4D63B008F05AC1F7	0	0	[non chaine]
reelle	28	player-masked-property (i28)	4	25	2224	995	1545	0	400109418A127BE6	0	0	[non chaine]
reelle	28	player-masked-property (i28)	6	3	756	32	1546	2	6AC28B2930020680	0	0	[non chaine]
reelle	28	player-masked-property (i28)	6	15	1906	1727	1536	0	600003A0201BF560	0	0	[non chaine]
reelle	28	player-masked-property (i28)	6	16	20	1610	1536	0	600003A146F210F4	0	0	[non chaine]
reelle	28	player-masked-property (i28)	7	21	248	1613	1547	3	775EBB2714588069	24	7728050	[non chaine]
reelle	28	player-masked-property (i28)	7	24	1440	523	1523	0	7E512E2400155906	24	15012578	[non chaine]
reelle	28	player-masked-property (i28)	8	7	1650	149	1547	2	8700D8498218044C	32	1879934104	[non chaine]
reelle	28	player-masked-property (i28)	8	15	784	1813	1536	0	800003A145C213C0	32	14868	[non chaine]
reelle	28	player-masked-property (i28)	8	15	1342	2417	1536	0	800003A0201BEDA0	32	14850	[non chaine]
reelle	28	player-masked-property (i28)	9	12	148	985	1539	1	9D53E4CAA85B7CBF	32	3577629866	[non chaine]
reelle	28	player-masked-property (i28)	10	14	1966	1389	1536	0	A00003A144AA4001	1	0	[non chaine]
reelle	28	player-masked-property (i28)	10	15	330	1548	1536	0	A00003A0205BF3A0	1	0	[non chaine]
reelle	28	player-masked-property (i28)	11	19	1652	2059	1545	1	BCCA66109E03BC00	4	12	[CHAINE]
reelle	28	player-masked-property (i28)	12	31	338	2066	1538	3	C8726D1EC0B48002	4	8	[non chaine]
reelle	28	player-masked-property (i28)	15	28	876	861	1523	0	F55A0033A89C1180	4	5	[non chaine]
reelle	29	player-masked-property (i29)	0	7	1348	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	29	player-masked-property (i29)	0	14	1804	172	1540	0	02802EC2F10FADD8	0	0	[non chaine]
reelle	29	player-masked-property (i29)	0	19	1408	1393	1537	2	02F7C95C3661B312	0	0	[non chaine]
reelle	29	player-masked-property (i29)	1	7	142	1020	1542	1	1E54CB802E7A2124	0	0	[non chaine]
reelle	29	player-masked-property (i29)	2	25	1072	1539	1533	2	25DB8806D600203A	0	0	[non chaine]
reelle	29	player-masked-property (i29)	4	3	130	892	1523	0	45560D21A9001180	0	0	[non chaine]
reelle	29	player-masked-property (i29)	4	13	2316	4204	1536	0	400003A143E22001	0	0	[non chaine]
reelle	29	player-masked-property (i29)	4	14	50	2224	1536	0	400003A0201BE800	0	0	[non chaine]
reelle	29	player-masked-property (i29)	5	24	114	940	1523	0	58927E2400109418	0	0	[non chaine]
reelle	29	player-masked-property (i29)	6	14	468	2081	1536	0	600003A0201BF384	0	0	[non chaine]
reelle	29	player-masked-property (i29)	6	14	888	2026	1536	0	600003A0201B3800	0	0	[non chaine]
reelle	29	player-masked-property (i29)	6	22	1618	64	1523	2	6E196CA3F2060000	0	0	[non chaine]
reelle	29	player-masked-property (i29)	8	7	292	891	1523	0	8B0041C3358F851A	32	2953059379	[non chaine]
reelle	29	player-masked-property (i29)	8	7	294	464	1523	0	8B00418236883D28	32	2953058339	[non chaine]
reelle	29	player-masked-property (i29)	8	10	104	149	1539	3	82C0B81808264E0A	32	738951552	[non chaine]
reelle	29	player-masked-property (i29)	9	3	132	1358	1523	0	9A804B021C900118	32	2818879521	[non chaine]
reelle	29	player-masked-property (i29)	9	3	416	119	1542	2	9F6E5B748000000A	32	4142249800	[non chaine]
reelle	29	player-masked-property (i29)	9	15	1700	172	1523	0	958013C327AF6953	32	1476475954	[non chaine]
reelle	29	player-masked-property (i29)	12	21	898	326	1540	3	CD73B008F859B1F6	4	13	[non chaine]
reelle	29	player-masked-property (i29)	12	27	228	1731	1538	0	CC2085C2930D6668	4	12	[non chaine]
reelle	29	player-masked-property (i29)	12	30	1004	1065	1523	0	C561DFA76914E180	4	5	[non chaine]
reelle	29	player-masked-property (i29)	13	30	546	2407	1536	2	DBE041B7EA8107DF	4	11	[non chaine]
reelle	29	player-masked-property (i29)	13	30	548	2936	1536	2	DBE041B7EA4107DF	4	11	[non chaine]
reelle	29	player-masked-property (i29)	13	30	550	2558	1536	2	D7E041B6A7C107DF	4	7	[non chaine]
reelle	29	player-masked-property (i29)	14	14	1394	1629	1536	0	E00003A144922001	4	0	[non chaine]
reelle	31	player-masked-property (i31)	0	7	1364	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	31	player-masked-property (i31)	0	12	170	440	1523	0	05804AC22A50CD49	0	0	[non chaine]
reelle	31	player-masked-property (i31)	0	26	2076	2362	1536	0	000003A1593A13C0	0	0	[non chaine]
reelle	31	player-masked-property (i31)	3	7	2206	149	1547	3	36C13F7E17A66629	0	0	[non chaine]
reelle	31	player-masked-property (i31)	5	5	1594	548	1529	3	5D0E076DFD01A88B	0	0	[non chaine]
reelle	31	player-masked-property (i31)	7	24	776	1067	1520	1	7E699510B6F97E00	24	15112529	[non chaine]
reelle	31	player-masked-property (i31)	8	12	176	686	1523	0	85804A022CF0A14C	32	1476698146	[non chaine]
reelle	31	player-masked-property (i31)	8	16	2286	1465	1536	0	800003A148422001	32	14868	[non chaine]
reelle	31	player-masked-property (i31)	8	17	162	1506	1536	0	800003A0201BF260	32	14850	[non chaine]
reelle	31	player-masked-property (i31)	9	10	1446	424	1537	2	9B46A003E09E342D	32	3026845758	[non chaine]
reelle	31	player-masked-property (i31)	10	8	1328	1252	1526	0	A23589D1D2000841	1	0	[non chaine]
reelle	31	player-masked-property (i31)	10	17	1794	1436	1536	0	A00003A0203BF3E0	1	0	[non chaine]
reelle	31	player-masked-property (i31)	10	17	2322	1704	1536	0	A00003A0203BF7C0	1	0	[non chaine]
reelle	31	player-masked-property (i31)	12	9	1646	617	1522	1	C861F423C8851300	4	8	[non chaine]
reelle	31	player-masked-property (i31)	14	13	1906	1999	1536	0	E00003A143623001	4	0	[non chaine]
reelle	31	player-masked-property (i31)	15	23	1290	480	1528	2	F44AC94004555906	4	4	[non chaine]
reelle	32	player-masked-property (i32)	0	7	1372	33	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	32	player-masked-property (i32)	0	17	520	1569	1541	0	0012818603885911	0	0	[non chaine]
reelle	32	player-masked-property (i32)	0	25	2166	1140	1537	0	071C1D600226902E	0	0	[non chaine]
reelle	32	player-masked-property (i32)	1	29	280	1136	1536	0	142F7A2912271480	0	0	[non chaine]
reelle	32	player-masked-property (i32)	2	18	2168	1471	1536	0	200003A14BAA13C0	0	0	[non chaine]
reelle	32	player-masked-property (i32)	3	1	1354	897	1545	1	3C51B49A0E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	3	7	1620	217	1545	1	3C51B49A0E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	3	9	278	835	1545	1	3C51B49A0E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	4	10	548	1607	1537	1	4EF4398806FDB020	0	0	[non chaine]
reelle	32	player-masked-property (i32)	5	9	874	2730	1525	3	5B1A81C0DD9C7188	0	0	[non chaine]
reelle	32	player-masked-property (i32)	6	4	1582	772	1545	1	63762CC10E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	6	5	236	49	1545	1	63762CC10E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	6	6	1492	106	1545	1	63762CC10E4C8000	0	0	[non chaine]
reelle	32	player-masked-property (i32)	7	26	1342	166	1523	0	7CA5F924E8975300	24	13262738	[non chaine]
reelle	32	player-masked-property (i32)	8	14	2232	341	1523	0	800044466B8F15AE	32	279654	[non chaine]
reelle	32	player-masked-property (i32)	9	16	1494	1071	1538	3	9663E09B96D8A3E9	32	1715341753	[non chaine]
reelle	32	player-masked-property (i32)	9	25	602	1263	1525	3	961BF84152892109	32	1639941141	[non chaine]
reelle	32	player-masked-property (i32)	10	12	1824	159	1538	1	A3DCA00001981D75	1	0	[non chaine]
reelle	32	player-masked-property (i32)	10	17	1032	627	1536	2	A02BF959111DA300	1	0	[non chaine]
reelle	32	player-masked-property (i32)	10	19	694	1612	1536	0	A00003A14C7A13C0	1	0	[non chaine]
reelle	32	player-masked-property (i32)	12	3	896	202	1536	2	C0C3DF631100A500	4	0	[non chaine]
reelle	32	player-masked-property (i32)	12	18	494	1266	1522	0	C933918008430415	4	9	[non chaine]
reelle	32	player-masked-property (i32)	12	19	1330	2988	1536	0	C00003A0201B27C0	4	0	[non chaine]
reelle	32	player-masked-property (i32)	13	16	576	736	1536	2	DC5D0E74111B2201	4	12	[non chaine]
reelle	32	player-masked-property (i32)	14	13	1006	2078	1536	0	E00003A0201B8000	4	0	[non chaine]
reelle	32	player-masked-property (i32)	14	16	832	777	1536	1	E914E254111B2400	4	9	[non chaine]
reelle	32	player-masked-property (i32)	14	28	878	855	1523	0	E791382301564195	4	7	[non chaine]
reelle	32	player-masked-property (i32)	15	7	1426	818	1523	0	F3B9F9AA28849200	4	3	[non chaine]
reelle	33	player-masked-property (i33)	0	5	102	770	1523	0	0B0034C2BA882512	0	0	[non chaine]
reelle	33	player-masked-property (i33)	0	7	1644	249	1538	1	04260909D4C8592C	0	0	[non chaine]
reelle	33	player-masked-property (i33)	0	20	478	768	1537	0	044822AE22474800	0	0	[non chaine]
reelle	33	player-masked-property (i33)	1	9	132	1211	1546	0	10C230016418F527	0	0	[non chaine]
reelle	33	player-masked-property (i33)	1	9	156	1174	1546	1	10C24001559063AF	0	0	[non chaine]
reelle	33	player-masked-property (i33)	2	9	192	1158	1540	1	2000AAC831BBCF7F	0	0	[non chaine]
reelle	33	player-masked-property (i33)	4	2	1824	276	1530	0	4C89F3B5A880D200	0	0	[non chaine]
reelle	33	player-masked-property (i33)	4	16	2382	1283	1536	0	40705D5034644037	0	0	[non chaine]
reelle	33	player-masked-property (i33)	4	25	2104	1257	1537	0	44F80CFA22634600	0	0	[non chaine]
reelle	33	player-masked-property (i33)	5	20	544	1559	1538	1	547FD3749000420C	0	0	[non chaine]
reelle	33	player-masked-property (i33)	6	7	1858	956	1537	0	6C081494A2134A00	0	0	[non chaine]
reelle	33	player-masked-property (i33)	6	7	1986	1297	1536	3	6417A0B4A2134C00	0	0	[non chaine]
reelle	33	player-masked-property (i33)	6	10	1916	921	1537	0	68765CAA221F4800	0	0	[non chaine]
reelle	33	player-masked-property (i33)	8	20	888	2198	1536	0	800003A093808000	32	14857	[non chaine]
reelle	33	player-masked-property (i33)	9	11	2320	296	1542	1	9A82C008C0A2140B	32	2821456012	[non chaine]
reelle	33	player-masked-property (i33)	9	28	910	1094	1546	1	9451084800016C9D	32	1158710400	[non chaine]
reelle	33	player-masked-property (i33)	10	3	1218	1073	1542	3	A00000325A881D20	1	0	[non chaine]
reelle	33	player-masked-property (i33)	10	20	2376	1832	1536	0	A00003A0201BF220	1	0	[non chaine]
reelle	33	player-masked-property (i33)	14	3	724	1758	1536	0	E00003A0201A8FC0	4	0	[non chaine]
reelle	33	player-masked-property (i33)	14	3	1528	2390	1536	0	E00003A133622001	4	0	[non chaine]
reelle	33	player-masked-property (i33)	14	7	2304	469	1523	0	EEE9F4A108845280	4	14	[non chaine]
reelle	0	property-name	-	3	952	238	1521	2	0004714981101410	32	291145
reelle	0	property-name	-	6	232	256	1520	0	00030081ED0809B1	32	196737
reelle	0	property-name	-	12	1292	158	1521	2	00030081ED080F51	32	196737
